OBJECTID,Offense,BORO_NM,Latitude,Longitude
467721,ROBBERY,BROOKLYN,40.695008,-73.922509
467745,ROBBERY,BROOKLYN,40.7057,-73.923725
467796,RAPE,BRONX,40.82227104,-73.91169778
467814,ROBBERY,BROOKLYN,40.653543,-73.911672
467816,ROBBERY,BROOKLYN,40.66004226,-73.91508648
467832,ROBBERY,BRONX,40.885573,-73.909508
467874,ROBBERY,BRONX,40.85982,-73.903596
467877,ROBBERY,BROOKLYN,40.6969748,-73.90652499
467923,ROBBERY,BRONX,40.814273,-73.903
467943,ROBBERY,BRONX,40.831555,-73.899636
467952,ROBBERY,BRONX,40.81132989,-73.90077225
467977,ROBBERY,BROOKLYN,40.656238,-73.888867
467987,ROBBERY,BRONX,40.823868,-73.891861
467988,ROBBERY,BRONX,40.85765557,-73.88917127
467998,ROBBERY,QUEENS,40.74699,-73.890036
468008,ROBBERY,BRONX,40.838707,-73.886948
468035,ROBBERY,BRONX,40.823868,-73.891861
468060,ROBBERY,QUEENS,40.75663257,-73.8751395
468061,ROBBERY,BRONX,40.82015104,-73.87246957
468071,ROBBERY,QUEENS,40.7486146,-73.87463121
468139,ROBBERY,BRONX,40.855571,-73.863837
468152,ROBBERY,QUEENS,40.737726,-73.871985
468173,ROBBERY,BRONX,40.813976,-73.861236
468181,ROBBERY,QUEENS,40.687786,-73.842728
468200,ROBBERY,QUEENS,40.685041,-73.859762
468251,ROBBERY,QUEENS,40.676866,-73.816538
468263,ROBBERY,QUEENS,40.757691,-73.834115
468298,ROBBERY,QUEENS,40.684019,-73.824538
468382,ROBBERY,QUEENS,40.714355,-73.75777
468532,ROBBERY,STATEN ISLAND,40.612606,-74.083121
468566,ROBBERY,BROOKLYN,40.57332715,-74.00254853
468620,ROBBERY,BROOKLYN,40.576245,-73.998771
468772,ROBBERY,MANHATTAN,40.738861,-73.980195
468825,ROBBERY,MANHATTAN,40.753141,-73.980087
468833,ROBBERY,BROOKLYN,40.602525,-73.976682
468876,ROBBERY,MANHATTAN,40.72293,-73.974266
468881,ROBBERY,MANHATTAN,40.753005,-73.972817
468925,ROBBERY,MANHATTAN,40.797612,-73.964066
468926,ROBBERY,MANHATTAN,40.756881,-73.965514
468927,ROBBERY,BROOKLYN,40.67587,-73.964813
469054,ROBBERY,MANHATTAN,40.81711654,-73.94800821
469090,ROBBERY,MANHATTAN,40.781004,-73.946361
469112,ROBBERY,BROOKLYN,40.700901,-73.941176
469141,ROBBERY,MANHATTAN,40.82382,-73.941199
469161,ROBBERY,QUEENS,40.748466,-73.942527
469166,ROBBERY,BROOKLYN,40.66989184,-73.9337974
469183,ROBBERY,MANHATTAN,40.858546,-73.935809
469191,ROBBERY,BROOKLYN,40.670116,-73.937954
469231,ROBBERY,MANHATTAN,40.789593,-73.929984
469233,ROBBERY,MANHATTAN,40.802415,-73.933819
469261,ROBBERY,MANHATTAN,40.85954449,-73.92797628
469333,ROBBERY,BRONX,40.838974,-73.914429
469352,ROBBERY,BROOKLYN,40.699507,-73.916919
469362,RAPE,BRONX,40.82227104,-73.91169778
469384,ROBBERY,BROOKLYN,40.70249933,-73.91632356
469441,ROBBERY,BRONX,40.87674393,-73.90663386
469445,ROBBERY,QUEENS,40.773615,-73.907138
469466,ROBBERY,BRONX,40.8544772,-73.90124649
469490,ROBBERY,BRONX,40.83576,-73.904395
469533,ROBBERY,BROOKLYN,40.653632,-73.897196
469563,ROBBERY,BRONX,40.862244,-73.894435
469625,ROBBERY,QUEENS,40.7550297,-73.8726917
469628,ROBBERY,QUEENS,40.746543,-73.877347
469666,ROBBERY,QUEENS,40.741242,-73.86950631
469673,ROBBERY,QUEENS,40.728148,-73.871067
469701,ROBBERY,BRONX,40.862228,-73.864563
469729,ROBBERY,QUEENS,40.74356993,-73.86274966
469801,ROBBERY,BRONX,40.861695,-73.836139
469809,ROBBERY,BRONX,40.883446,-73.847361
469818,ROBBERY,QUEENS,40.669944,-73.842625
469823,ROBBERY,QUEENS,40.68464219,-73.82234731
469869,ROBBERY,QUEENS,40.690859,-73.825262
469890,ROBBERY,BRONX,40.84583771,-73.82549142
469917,ROBBERY,QUEENS,40.68434886,-73.8007757
469950,ROBBERY,QUEENS,40.70334171,-73.80020319
469959,ROBBERY,QUEENS,40.739625,-73.783887
469985,ROBBERY,QUEENS,40.710765,-73.78726
470008,ROBBERY,QUEENS,40.71356,-73.776626
470027,ROBBERY,QUEENS,40.735791,-73.726255
470063,ROBBERY,STATEN ISLAND,40.613717,-74.084818
470104,ROBBERY,STATEN ISLAND,40.61547,-74.081663
470216,ROBBERY,MANHATTAN,40.73059192,-73.99240854
470238,ROBBERY,MANHATTAN,40.75723227,-73.98979219
470287,ROBBERY,BROOKLYN,40.683006,-73.990208
470322,ROBBERY,BROOKLYN,40.673371,-73.986204
470323,ROBBERY,MANHATTAN,40.767842,-73.987627
470325,ROBBERY,MANHATTAN,40.720656,-73.988061
470329,ROBBERY,MANHATTAN,40.719436,-73.988682
470403,ROBBERY,MANHATTAN,40.78691554,-73.98122919
470418,RAPE,MANHATTAN,40.78425198,-73.97489767
470484,ROBBERY,MANHATTAN,40.81386,-73.956684
470518,ROBBERY,BROOKLYN,40.607134,-73.957028
470527,ROBBERY,MANHATTAN,40.777863,-73.956778
470582,ROBBERY,BROOKLYN,40.652566,-73.951216
470616,ROBBERY,MANHATTAN,40.78588192,-73.94882704
470630,ROBBERY,MANHATTAN,40.82590473,-73.94711609
470655,ROBBERY,BROOKLYN,40.671783,-73.944753
470658,ROBBERY,MANHATTAN,40.80574267,-73.94275415
470659,ROBBERY,BROOKLYN,40.71082,-73.944631
470693,ROBBERY,BROOKLYN,40.592746,-73.940405
470713,ROBBERY,QUEENS,40.74891559,-73.93739654
470717,ROBBERY,BROOKLYN,40.701022,-73.942212
470832,ROBBERY,BRONX,40.838167,-73.927353
470838,ROBBERY,BROOKLYN,40.625998,-73.927988
470852,ROBBERY,QUEENS,40.755693,-73.923305
470855,ROBBERY,BROOKLYN,40.669092,-73.91921
470862,ROBBERY,BROOKLYN,40.66850621,-73.92560518
470914,ROBBERY,MANHATTAN,40.860919,-73.920306
470979,RAPE,BRONX,40.82227104,-73.91169778
471024,ROBBERY,BROOKLYN,40.66770714,-73.90635333
471037,ROBBERY,QUEENS,40.764777,-73.904912
471055,ROBBERY,BRONX,40.817553,-73.905974
471081,ROBBERY,BROOKLYN,40.667078,-73.899931
471090,ROBBERY,BRONX,40.836912,-73.903749
471113,ROBBERY,BRONX,40.85987436,-73.89321652
471130,ROBBERY,BROOKLYN,40.6717503,-73.89684146
471139,ROBBERY,BRONX,40.867494,-73.894798
471140,ROBBERY,BRONX,40.86275507,-73.90107874
471142,RAPE,BRONX,40.81620584,-73.89600119
471186,ROBBERY,BRONX,40.854868,-73.890416
471203,ROBBERY,BRONX,40.856654,-73.887259
471222,ROBBERY,BRONX,40.85390908,-73.8836288
471236,ROBBERY,BRONX,40.87367189,-73.87922985
471328,ROBBERY,BRONX,40.824142,-73.859286
471336,ROBBERY,BROOKLYN,40.668734,-73.867863
471348,ROBBERY,BRONX,40.822058,-73.855052
471390,ROBBERY,QUEENS,40.77861686,-73.83886115
471418,ROBBERY,QUEENS,40.692648,-73.856869
471422,ROBBERY,BRONX,40.871415,-73.849414
471433,ROBBERY,QUEENS,40.757691,-73.834115
471528,ROBBERY,QUEENS,40.70771584,-73.80278703
471559,ROBBERY,QUEENS,40.720342,-73.798109
471616,ROBBERY,QUEENS,40.600381,-73.755705
471622,ROBBERY,QUEENS,40.699948,-73.742119
471643,ROBBERY,QUEENS,40.70138,-73.752299
471692,ROBBERY,STATEN ISLAND,40.521618,-74.217048
471702,ROBBERY,STATEN ISLAND,40.637813,-74.079688
471776,ROBBERY,BROOKLYN,40.660189,-74.003474
471782,ROBBERY,MANHATTAN,40.709581,-74.009525
471884,ROBBERY,MANHATTAN,40.75029388,-73.99484249
471925,ROBBERY,BROOKLYN,40.690669,-73.991897
471937,ROBBERY,MANHATTAN,40.761108,-73.984281
471941,ROBBERY,MANHATTAN,40.75484095,-73.98411855
471994,ROBBERY,MANHATTAN,40.727284,-73.985516
472066,ROBBERY,MANHATTAN,40.796382,-73.964958
472073,ROBBERY,MANHATTAN,40.760453,-73.965919
472083,ROBBERY,MANHATTAN,40.755284,-73.963668
472219,ROBBERY,BROOKLYN,40.711403,-73.94642
472224,RAPE,BROOKLYN,40.64885075,-73.95101651
472239,ROBBERY,MANHATTAN,40.79089486,-73.94516848
472240,ROBBERY,MANHATTAN,40.807768,-73.943382
472292,ROBBERY,MANHATTAN,40.791232,-73.944922
472320,ROBBERY,MANHATTAN,40.844463,-73.93728
472369,ROBBERY,BROOKLYN,40.670507,-73.929566
472397,ROBBERY,BRONX,40.831107,-73.93041
472414,ROBBERY,MANHATTAN,40.865029,-73.926944
472452,ROBBERY,BROOKLYN,40.67392,-73.926461
472467,ROBBERY,BRONX,40.81289294,-73.92011885
472573,ROBBERY,QUEENS,40.74436321,-73.91370508
472597,ROBBERY,BROOKLYN,40.653822,-73.910472
472617,ROBBERY,BRONX,40.83305041,-73.90591824
472691,ROBBERY,BRONX,40.85304,-73.898762
472716,ROBBERY,BRONX,40.86110946,-73.89027538
472721,ROBBERY,BRONX,40.833231,-73.890222
472775,ROBBERY,QUEENS,40.74523046,-73.88256995
472783,ROBBERY,QUEENS,40.747053,-73.88119
472784,ROBBERY,BRONX,40.825464,-73.882777
472794,ROBBERY,BRONX,40.851378,-73.882233
472813,ROBBERY,QUEENS,40.733729,-73.871197
472814,ROBBERY,BROOKLYN,40.667653,-73.870458
472822,ROBBERY,BRONX,40.87111953,-73.87682641
472844,ROBBERY,BRONX,40.870558,-73.866175
472867,ROBBERY,BROOKLYN,40.650466,-73.869986
472888,ROBBERY,BRONX,40.84073524,-73.85303331
472945,ROBBERY,QUEENS,40.752252,-73.85358
472953,ROBBERY,QUEENS,40.747935,-73.85478
472980,RAPE,QUEENS,40.69932416,-73.83157089
473021,ROBBERY,QUEENS,40.758557,-73.833072
473030,ROBBERY,QUEENS,40.763256,-73.830772
473046,ROBBERY,QUEENS,40.763172,-73.827888
473079,RAPE,QUEENS,40.70723982,-73.79272673
473152,ROBBERY,QUEENS,40.670594,-73.744887
473252,ROBBERY,BROOKLYN,40.646749,-74.012286
473271,ROBBERY,BROOKLYN,40.633023,-74.021193
473286,ROBBERY,BROOKLYN,40.57453203,-74.00518714
473301,ROBBERY,MANHATTAN,40.73706703,-74.00213621
473338,ROBBERY,BROOKLYN,40.63645474,-74.00052604
473393,ROBBERY,MANHATTAN,40.763405,-73.994584
473414,ROBBERY,MANHATTAN,40.735027,-73.991235
473523,ROBBERY,BROOKLYN,40.6135535,-73.98174977
473550,ROBBERY,MANHATTAN,40.743515,-73.979733
473583,ROBBERY,BROOKLYN,40.706056,-73.96442
473642,ROBBERY,BROOKLYN,40.644116,-73.956102
473754,ROBBERY,BROOKLYN,40.70411264,-73.9478547
473802,ROBBERY,MANHATTAN,40.79700362,-73.93777389
473829,ROBBERY,MANHATTAN,40.805388,-73.937736
473857,ROBBERY,BRONX,40.835758,-73.928271
473870,ROBBERY,BROOKLYN,40.645376,-73.929702
473951,ROBBERY,BROOKLYN,40.70765234,-73.92176707
473953,ROBBERY,BRONX,40.806411,-73.926462
473997,ROBBERY,BROOKLYN,40.628108,-73.914651
474020,ROBBERY,BROOKLYN,40.66968412,-73.91074121
474066,ROBBERY,BRONX,40.8112087,-73.90685224
474079,ROBBERY,QUEENS,40.754926,-73.910388
474088,ROBBERY,BRONX,40.83047067,-73.90971248
474151,ROBBERY,BRONX,40.8894585,-73.8982722
474158,ROBBERY,BRONX,40.854182,-73.899787
474171,ROBBERY,BROOKLYN,40.64513343,-73.90231307
474217,ROBBERY,QUEENS,40.739197,-73.89015
474221,ROBBERY,QUEENS,40.729024,-73.890429
474257,ROBBERY,BROOKLYN,40.66725,-73.882583
474280,ROBBERY,QUEENS,40.733729,-73.871197
474289,ROBBERY,BRONX,40.83511,-73.874987
474314,ROBBERY,BRONX,40.86140469,-73.87057924
474317,ROBBERY,BRONX,40.835103,-73.869969
474321,ROBBERY,BRONX,40.82742526,-73.86822438
474371,ROBBERY,QUEENS,40.67040302,-73.85628892
474387,ROBBERY,BRONX,40.840559,-73.854665
474406,ROBBERY,QUEENS,40.671645,-73.844073
474409,ROBBERY,QUEENS,40.72145346,-73.84397787
474455,ROBBERY,QUEENS,40.74634114,-73.82917696
474478,ROBBERY,BRONX,40.883682,-73.839975
474512,ROBBERY,QUEENS,40.70273871,-73.80228601
474534,RAPE,QUEENS,40.67998074,-73.77623391
474551,RAPE,QUEENS,40.67998074,-73.77623391
474615,ROBBERY,QUEENS,40.727654,-73.735288
474704,ROBBERY,BROOKLYN,40.630968,-74.009777
474749,ROBBERY,BROOKLYN,40.676388,-74.004922
474793,ROBBERY,MANHATTAN,40.739843,-74.000602
474804,ROBBERY,MANHATTAN,40.741935,-73.99722
474805,ROBBERY,MANHATTAN,40.717068,-73.992521
474806,ROBBERY,MANHATTAN,40.73283,-73.991197
474808,ROBBERY,MANHATTAN,40.754399,-73.991856
474826,ROBBERY,MANHATTAN,40.71752,-73.991762
474847,ROBBERY,BROOKLYN,40.664838,-73.991656
474886,ROBBERY,BROOKLYN,40.680563,-73.983925
474963,RAPE,BROOKLYN,40.63059985,-73.97370532
475024,ROBBERY,MANHATTAN,40.794545,-73.962591
475038,ROBBERY,BROOKLYN,40.718111,-73.957428
475063,ROBBERY,BROOKLYN,40.684432,-73.956331
475077,ROBBERY,BROOKLYN,40.67765116,-73.94976814
475145,ROBBERY,QUEENS,40.7425234,-73.94923205
475179,ROBBERY,MANHATTAN,40.837551,-73.937517
475229,ROBBERY,BROOKLYN,40.65794279,-73.9368656
475269,ROBBERY,MANHATTAN,40.862087,-73.925057
475311,ROBBERY,BRONX,40.832733,-73.92187
475341,ROBBERY,QUEENS,40.75550518,-73.9229056
475367,ROBBERY,BROOKLYN,40.657933,-73.914552
475379,ROBBERY,MANHATTAN,40.86631491,-73.91859765
475391,RAPE,QUEENS,40.76949512,-73.91502417
475400,ROBBERY,QUEENS,40.775981,-73.91048
475431,ROBBERY,BROOKLYN,40.690005,-73.906918
475470,ROBBERY,BRONX,40.831899,-73.905435
475490,ROBBERY,QUEENS,40.710002,-73.89913
475642,ROBBERY,QUEENS,40.748984,-73.881329
475655,ROBBERY,QUEENS,40.73349727,-73.87036942
475694,ROBBERY,QUEENS,40.754288,-73.873767
475701,ROBBERY,QUEENS,40.751884,-73.86105
475767,RAPE,BRONX,40.88731363,-73.84727176
475790,ROBBERY,QUEENS,40.69826939,-73.83484311
475928,ROBBERY,QUEENS,40.711575,-73.790615
475929,ROBBERY,QUEENS,40.659777,-73.752948
475950,ROBBERY,QUEENS,40.702573,-73.772176
475953,ROBBERY,QUEENS,40.7130039,-73.78236565
475983,ROBBERY,QUEENS,40.71063152,-73.74084554
476046,ROBBERY,STATEN ISLAND,40.632736,-74.096419
476051,ROBBERY,STATEN ISLAND,40.6339552,-74.08574862
476104,ROBBERY,MANHATTAN,40.741682,-74.002985
476136,ROBBERY,BROOKLYN,40.692347,-74.000487
476205,ROBBERY,MANHATTAN,40.750423,-73.98928
476207,ROBBERY,MANHATTAN,40.734637,-73.990328
476240,ROBBERY,MANHATTAN,40.722356,-73.986711
476241,ROBBERY,MANHATTAN,40.747721,-73.986837
476267,ROBBERY,MANHATTAN,40.753245,-73.985266
476295,ROBBERY,BROOKLYN,40.592384,-73.978048
476300,ROBBERY,BROOKLYN,40.633654,-73.980786
476326,ROBBERY,MANHATTAN,40.747431,-73.983201
476384,ROBBERY,BROOKLYN,40.635134,-73.960858
476403,ROBBERY,MANHATTAN,40.801426,-73.964987
476480,ROBBERY,BROOKLYN,40.693538,-73.948841
476483,ROBBERY,BROOKLYN,40.596486,-73.946965
476492,ROBBERY,BROOKLYN,40.693131,-73.945859
476528,ROBBERY,MANHATTAN,40.812508,-73.942026
476546,ROBBERY,BROOKLYN,40.679914,-73.940768
476548,ROBBERY,MANHATTAN,40.791266,-73.941969
476555,ROBBERY,MANHATTAN,40.799639,-73.94193
476565,ROBBERY,MANHATTAN,40.80437577,-73.93742024
476566,ROBBERY,BROOKLYN,40.657688,-73.940965
476579,ROBBERY,BROOKLYN,40.66167042,-73.93726216
476619,ROBBERY,MANHATTAN,40.80016148,-73.93537265
476675,ROBBERY,MANHATTAN,40.80175376,-73.9312029
476676,ROBBERY,BRONX,40.833209,-73.927554
476759,ROBBERY,BROOKLYN,40.660808,-73.915282
476872,ROBBERY,BROOKLYN,40.640692,-73.90086
476934,ROBBERY,BRONX,40.873517,-73.8957
476954,ROBBERY,QUEENS,40.74694276,-73.89049951
476972,ROBBERY,BROOKLYN,40.663374,-73.886664
476997,ROBBERY,BRONX,40.857752,-73.888045
477002,ROBBERY,BROOKLYN,40.67808968,-73.88419518
477011,ROBBERY,BROOKLYN,40.676567,-73.881879
477013,ROBBERY,BROOKLYN,40.66646932,-73.88250675
477017,ROBBERY,BROOKLYN,40.67110661,-73.88143309
477114,ROBBERY,BRONX,40.876306,-73.866987
477164,ROBBERY,QUEENS,40.720809,-73.844383
477176,ROBBERY,BRONX,40.88135,-73.843594
477298,ROBBERY,QUEENS,40.686451,-73.79354
477299,ROBBERY,QUEENS,40.709264,-73.775467
477365,MURDER & NON-NEGL. MANSLAUGHTER,QUEENS,,
477366,MURDER & NON-NEGL. MANSLAUGHTER,QUEENS,,
477488,ROBBERY,MANHATTAN,40.73315257,-74.0102835
477536,ROBBERY,MANHATTAN,40.751856,-73.993706
477615,ROBBERY,MANHATTAN,40.716074,-73.987128
477733,ROBBERY,BROOKLYN,40.688202,-73.982058
477740,ROBBERY,MANHATTAN,40.778794,-73.98205472
477806,ROBBERY,BROOKLYN,40.626925,-73.95662
477809,ROBBERY,BROOKLYN,40.62528214,-73.9604671
477817,ROBBERY,MANHATTAN,40.755284,-73.963668
477884,ROBBERY,MANHATTAN,40.813799,-73.94986046
477904,ROBBERY,BROOKLYN,40.712913,-73.952909
477980,ROBBERY,MANHATTAN,40.807094,-73.943873
477995,ROBBERY,BROOKLYN,40.651199,-73.941425
478001,ROBBERY,MANHATTAN,40.84107664,-73.93976741
478037,ROBBERY,MANHATTAN,40.826982,-73.937128
478137,ROBBERY,BRONX,40.835019,-73.928198
478175,ROBBERY,QUEENS,40.739918,-73.924667
478177,ROBBERY,BROOKLYN,40.664047,-73.921877
478194,ROBBERY,BROOKLYN,40.678623,-73.917135
478213,ROBBERY,BRONX,40.852004,-73.922496
478223,ROBBERY,BROOKLYN,40.654318,-73.917722
478267,ROBBERY,BRONX,40.822916,-73.912005
478286,ROBBERY,BROOKLYN,40.6763431,-73.91092698
478301,ROBBERY,BRONX,40.846012,-73.908369
478311,ROBBERY,BRONX,40.832218,-73.906377
478322,ROBBERY,BRONX,40.86141,-73.907384
478332,ROBBERY,BROOKLYN,40.680919,-73.908645
478390,ROBBERY,BROOKLYN,40.663994,-73.899142
478404,ROBBERY,BRONX,40.820085,-73.901447
478408,ROBBERY,BROOKLYN,40.6578144,-73.89612415
478461,ROBBERY,BRONX,40.849401,-73.89018
478466,ROBBERY,BRONX,40.858112,-73.883928
478472,ROBBERY,BRONX,40.8321058,-73.88431377
478484,ROBBERY,BRONX,40.853075,-73.885002
478495,ROBBERY,BRONX,40.804008,-73.878333
478515,ROBBERY,BRONX,40.85501,-73.883074
478538,ROBBERY,BROOKLYN,40.68353,-73.872609
478540,ROBBERY,BRONX,40.831382,-73.882004
478559,ROBBERY,BROOKLYN,40.676171,-73.871151
478565,ROBBERY,QUEENS,40.74280016,-73.86636363
478594,ROBBERY,BRONX,40.83162357,-73.86725846
478648,ROBBERY,QUEENS,40.661049,-73.856896
478693,ROBBERY,QUEENS,40.717925,-73.83816
478723,ROBBERY,QUEENS,40.69585902,-73.82888798
478774,ROBBERY,QUEENS,40.749311,-73.821857
478814,ROBBERY,QUEENS,40.687192,-73.794575
478820,ROBBERY,QUEENS,40.709501,-73.767502
478829,RAPE,QUEENS,40.70723982,-73.79272673
478879,ROBBERY,QUEENS,40.66213007,-73.74156021
478880,MURDER & NON-NEGL. MANSLAUGHTER,QUEENS,,
478885,ROBBERY,QUEENS,40.713156,-73.735352
478970,ROBBERY,STATEN ISLAND,40.638805,-74.08747
478974,ROBBERY,MANHATTAN,40.70638026,-74.00950391
479011,ROBBERY,MANHATTAN,40.71305569,-74.00722514
479030,ROBBERY,MANHATTAN,40.726307,-74.001973
479048,ROBBERY,MANHATTAN,40.72551156,-74.00402995
479051,ROBBERY,BROOKLYN,40.61894572,-73.99903464
479059,ROBBERY,MANHATTAN,40.73177516,-74.00116544
479075,ROBBERY,MANHATTAN,40.754692,-73.9935
479094,ROBBERY,MANHATTAN,40.735027,-73.991235
479097,ROBBERY,MANHATTAN,40.75165772,-73.99013231
479116,ROBBERY,MANHATTAN,40.722051,-73.990477
479158,ROBBERY,MANHATTAN,40.757981,-73.983652
479183,ROBBERY,BROOKLYN,40.694357,-73.983678
479194,ROBBERY,BROOKLYN,40.690859,-73.985848
479215,ROBBERY,MANHATTAN,40.765904,-73.980942
479232,ROBBERY,MANHATTAN,40.774278,-73.982214
479238,ROBBERY,BROOKLYN,40.690427,-73.984768
479284,ROBBERY,BROOKLYN,40.690714,-73.966351
479286,ROBBERY,MANHATTAN,40.77378019,-73.9723548
479316,ROBBERY,MANHATTAN,40.79788744,-73.97346082
479374,RAPE,QUEENS,40.7431246,-73.95606807
479387,MURDER & NON-NEGL. MANSLAUGHTER,MANHATTAN,40.803881,-73.954092
479433,ROBBERY,MANHATTAN,40.766019,-73.955828
479438,ROBBERY,MANHATTAN,40.83084526,-73.94722418
479487,ROBBERY,MANHATTAN,40.819072,-73.942811
479508,ROBBERY,BROOKLYN,40.71164242,-73.94390987
479533,ROBBERY,MANHATTAN,40.797602,-73.941319
479545,ROBBERY,MANHATTAN,40.83694602,-73.94010362
479576,ROBBERY,BROOKLYN,40.627721,-73.935083
479606,ROBBERY,MANHATTAN,40.80437577,-73.93742024
479635,RAPE,MANHATTAN,40.85121317,-73.93521605
479645,ROBBERY,BROOKLYN,40.69324129,-73.92864275
479685,ROBBERY,QUEENS,40.763071,-73.927707
479764,ROBBERY,QUEENS,40.76949512,-73.91502417
479766,ROBBERY,BROOKLYN,40.702272,-73.915962
479772,ROBBERY,BROOKLYN,40.644001,-73.913359
479787,ROBBERY,BROOKLYN,40.67827803,-73.91075495
479801,ROBBERY,BRONX,40.83338,-73.910044
479813,ROBBERY,BRONX,40.8134317,-73.91001738
479852,ROBBERY,BROOKLYN,40.641847,-73.909087
479915,ROBBERY,BRONX,40.88286213,-73.90357449
479918,ROBBERY,BRONX,40.827787,-73.899001
479927,ROBBERY,BRONX,40.824977,-73.903626
479934,ROBBERY,BRONX,40.861898,-73.897441
479948,ROBBERY,BRONX,40.816416,-73.903505
480017,ROBBERY,BRONX,40.871292,-73.893275
480058,ROBBERY,BRONX,40.85175833,-73.88471697
480071,MURDER & NON-NEGL. MANSLAUGHTER,QUEENS,40.762429,-73.883774
480133,ROBBERY,BRONX,40.829779,-73.880406
480176,ROBBERY,BRONX,40.82904609,-73.87443631
480280,ROBBERY,QUEENS,40.725329,-73.850723
480307,ROBBERY,QUEENS,40.776152,-73.845328
480335,ROBBERY,QUEENS,40.76465103,-73.82348402
480345,ROBBERY,QUEENS,40.75894,-73.827802
480386,ROBBERY,QUEENS,40.581839,-73.822691
480516,ROBBERY,QUEENS,40.70692265,-73.75302223
480586,ROBBERY,STATEN ISLAND,40.640051,-74.078374
480633,ROBBERY,BROOKLYN,40.67679673,-74.01355194
480651,ROBBERY,BROOKLYN,40.631029,-74.005238
480662,ROBBERY,BROOKLYN,40.629525,-74.005008
480704,ROBBERY,BROOKLYN,40.60194979,-73.99380961
480752,MURDER & NON-NEGL. MANSLAUGHTER,MANHATTAN,40.7169753,-73.99445547
480891,ROBBERY,MANHATTAN,40.71458,-73.982052
480981,ROBBERY,MANHATTAN,40.76473193,-73.96635881
481017,ROBBERY,BROOKLYN,40.655237,-73.959779
481033,ROBBERY,BROOKLYN,40.59883458,-73.95640284
481047,ROBBERY,BROOKLYN,40.610328,-73.955669
481057,ROBBERY,BROOKLYN,40.650169,-73.952416
481067,ROBBERY,MANHATTAN,40.802779,-73.952848
481104,ROBBERY,MANHATTAN,40.81711654,-73.94800821
481156,ROBBERY,MANHATTAN,40.791406,-73.940318
481188,ROBBERY,MANHATTAN,40.796333,-73.941197
481208,ROBBERY,MANHATTAN,40.843201,-73.938201
481211,ROBBERY,MANHATTAN,40.843138,-73.941861
481241,ROBBERY,MANHATTAN,40.849613,-73.929823
481244,RAPE,BROOKLYN,40.67449569,-73.93057133
481314,ROBBERY,BROOKLYN,40.633489,-73.928433
481369,ROBBERY,BROOKLYN,40.692628,-73.917815
481422,ROBBERY,BRONX,40.837345,-73.91635
481450,ROBBERY,QUEENS,40.766722,-73.912691
481475,ROBBERY,BRONX,40.871961,-73.906283
481478,ROBBERY,BRONX,40.79925676,-73.91205916
481482,ROBBERY,BRONX,40.811016,-73.904265
481511,ROBBERY,BROOKLYN,40.66338432,-73.90328478
481527,ROBBERY,BROOKLYN,40.67134101,-73.89958542
481540,ROBBERY,BRONX,40.832347,-73.898544
481543,ROBBERY,BRONX,40.84810426,-73.90155957
481609,ROBBERY,BRONX,40.84756301,-73.89473266
481621,ROBBERY,BRONX,40.862423,-73.897562
481660,ROBBERY,BROOKLYN,40.679015,-73.884433
481683,ROBBERY,BROOKLYN,40.660583,-73.883505
481686,ROBBERY,QUEENS,40.74278769,-73.882632
481690,ROBBERY,QUEENS,40.751647,-73.87613
481704,ROBBERY,QUEENS,40.75091584,-73.87316154
481739,ROBBERY,BROOKLYN,40.675604,-73.870534
481748,ROBBERY,BRONX,40.836429,-73.867063
481773,ROBBERY,BROOKLYN,40.678894,-73.865724
481820,ROBBERY,BRONX,40.825847,-73.85769
481840,ROBBERY,QUEENS,40.683552,-73.855987
481844,ROBBERY,QUEENS,40.68256516,-73.85197936
481956,ROBBERY,BRONX,40.855676,-73.829085
482026,ROBBERY,QUEENS,40.696518,-73.804992
482146,ROBBERY,STATEN ISLAND,40.632736,-74.096419
482231,ROBBERY,BROOKLYN,40.64713186,-74.00462341
482249,ROBBERY,BROOKLYN,40.63786,-74.008889
482261,ROBBERY,MANHATTAN,40.740619,-74.007711
482406,ROBBERY,BROOKLYN,40.64381239,-73.98397561
482413,ROBBERY,MANHATTAN,40.75603527,-73.9869481
482415,ROBBERY,BROOKLYN,40.70235306,-73.9847045
482501,ROBBERY,BROOKLYN,40.6427961,-73.97944283
482504,ROBBERY,MANHATTAN,40.716872,-73.975721
482534,ROBBERY,BROOKLYN,40.579976,-73.969683
482542,ROBBERY,BROOKLYN,40.585901,-73.96276
482552,ROBBERY,MANHATTAN,40.766235,-73.963165
482602,ROBBERY,BROOKLYN,40.71039,-73.964683
482607,ROBBERY,MANHATTAN,40.821447,-73.958269
482608,ROBBERY,MANHATTAN,40.817242,-73.957162
482675,ROBBERY,MANHATTAN,40.82138169,-73.95413258
482708,ROBBERY,BROOKLYN,40.660207,-73.949122
482714,ROBBERY,BROOKLYN,40.59996,-73.94615
482778,ROBBERY,BROOKLYN,40.692521,-73.941389
482793,ROBBERY,MANHATTAN,40.80919,-73.93707
482815,ROBBERY,QUEENS,40.73687614,-73.93563611
482945,ROBBERY,BRONX,40.822051,-73.923996
482965,ROBBERY,BRONX,40.82272,-73.919368
483008,ROBBERY,BROOKLYN,40.649278,-73.916704
483016,ROBBERY,BROOKLYN,40.61913,-73.917218
483019,ROBBERY,QUEENS,40.77298739,-73.91639024
483020,ROBBERY,BRONX,40.812219,-73.918511
