OBJECTID,Offense,Latitude,Longitude,geometry
164,ROBBERY,40.847551,-73.900224,POINT (4547128.577472272 -12475371.30989279)
165,ROBBERY,40.848495,-73.902353,POINT (4547233.663071581 -12476225.9984581)
166,ROBBERY,40.825118,-73.890118,POINT (4544631.347335307 -12471315.74919111)
167,ROBBERY,40.85242466,-73.86872428,POINT (4547671.110821771 -12462738.56563619)
168,ROBBERY,40.838609,-73.870068,POINT (4546133.158585599 -12463276.96469097)
169,ROBBERY,40.868338,-73.863428,POINT (4549442.575727393 -12460616.88777238)
170,ROBBERY,40.835997,-73.861028,POINT (4545842.392075648 -12459655.67634028)
171,ROBBERY,40.876592,-73.847732,POINT (4550361.4068044 -12454333.08429953)
172,ROBBERY,40.829913,-73.916054,POINT (4545165.124293661 -12481728.90898615)
173,ROBBERY,40.862037,-73.911398,POINT (4548741.151615905 -12479858.34749653)
174,RAPE,40.85359837,-73.90057688,POINT (4547801.767621311 -12475512.96621225)
175,ROBBERY,40.856141,-73.894409,POINT (4548084.811898188 -12473037.43457487)
176,ROBBERY,40.855921,-73.895794,POINT (4548060.321610212 -12473593.23586077)
177,ROBBERY,40.835933,-73.886463,POINT (4545835.267628236 -12469849.5992415)
178,ROBBERY,40.828621,-73.878703,POINT (4545021.299511556 -12466737.86145241)
179,ROBBERY,40.83042,-73.882222,POINT (4545221.563275493 -12468148.78965236)
180,ROBBERY,40.829861,-73.87947,POINT (4545159.33568014 -12467045.36131199)
181,ROBBERY,40.827106,-73.880736,POINT (4544852.650483004 -12467552.94764779)
182,RAPE,40.85657673,-73.84389368,POINT (4548133.317139911 -12452797.33940238)
183,ROBBERY,40.90348104,-73.8503406,POINT (4553354.681045121 -12455377.01038967)
184,ROBBERY,40.834751,-73.927388,POINT (4545703.687990119 -12486284.58091903)
185,ROBBERY,40.817633,-73.920847,POINT (4543798.12094672 -12483655.06139367)
186,ROBBERY,40.8176,-73.919079,POINT (4543794.447403523 -12482944.494046)
187,ROBBERY,40.880039,-73.899352,POINT (4550745.125089164 -12475021.27663461)
188,ROBBERY,40.821924,-73.899777,POINT (4544275.792881714 -12475191.87540096)
189,ROBBERY,40.879178,-73.904607,POINT (4550649.279007591 -12477130.98829929)
190,ROBBERY,40.817209,-73.888326,POINT (4543750.921482623 -12470596.87406532)
191,ROBBERY,40.839733,-73.872402,POINT (4546258.281693251 -12464212.25095549)
192,ROBBERY,40.88534,-73.861834,POINT (4551335.229709859 -12459978.4676611)
193,ROBBERY,40.85597214,-73.86988851,POINT (4548066.014488972 -12463205.04446861)
194,ROBBERY,40.87739338,-73.86649088,POINT (4550450.616017932 -12461843.78794637)
195,ROBBERY,40.842353,-73.844951,POINT (4546549.938759129 -12453220.34679981)
196,ROBBERY,40.819842,-73.810101,POINT (4544044.025701882 -12439291.90284833)
197,ROBBERY,40.815261,-73.920132,POINT (4543534.071114558 -12483367.69043799)
198,ROBBERY,40.830584,-73.913634,POINT (4545239.819671984 -12480756.60118882)
199,ROBBERY,40.836258,-73.911326,POINT (4545871.446462745 -12479829.42542615)
200,ROBBERY,40.812949,-73.907702,POINT (4543276.700451844 -12478373.84398609)
201,ROBBERY,40.815698,-73.902837,POINT (4543582.717732035 -12476420.31595511)
202,ROBBERY,40.821305,-73.899889,POINT (4544206.886116913 -12475236.83392342)
203,ROBBERY,40.87166973,-73.89779682,POINT (4549813.462214453 -12474397.05097085)
204,ROBBERY,40.845307,-73.902282,POINT (4546878.776534932 -12476197.49368382)
205,ROBBERY,40.856449,-73.888075,POINT (4548119.098301351 -12470496.18962356)
206,ROBBERY,40.867532,-73.886115,POINT (4549352.852217812 -12469710.02099669)
207,ROBBERY,40.877561,-73.872933,POINT (4550469.275390979 -12464425.05298966)
208,ROBBERY,40.817775,-73.865973,POINT (4543813.928314412 -12461636.32443403)
209,ROBBERY,40.831824,-73.869251,POINT (4545377.855840567 -12462949.60555467)
210,ROBBERY,40.85785398,-73.86658432,POINT (4548275.499959526 -12461881.22084222)
