OBJECTID,Offense,Latitude,Longitude,geometry
819,ROBBERY,40.74436194,-73.87878579,POINT (4535641.623857636 -12466771.0523096)
820,ROBBERY,40.760016,-73.854675,POINT (4537384.225845683 -12457111.94105493)
821,ROBBERY,40.759336,-73.833439,POINT (4537308.528591944 -12448616.1321776)
822,ROBBERY,40.765119,-73.813526,POINT (4537952.289207201 -12440659.47347328)
823,RAPE,40.7623158,-73.827448,POINT (4537640.23841061 -12446221.2991505)
824,RAPE,40.7623158,-73.827448,POINT (4537640.23841061 -12446221.2991505)
825,ROBBERY,40.74312343,-73.74672058,POINT (4535503.753555094 -12414035.37519461)
826,ROBBERY,40.719259,-73.733766,POINT (4532847.177359422 -12408884.88953253)
827,ROBBERY,40.691831,-73.761744,POINT (4529793.906365944 -12420013.39549369)
828,ROBBERY,40.75672044,-73.91421245,POINT (4537017.365784605 -12480988.99792469)
829,ROBBERY,40.74559564,-73.90338918,POINT (4535778.958713428 -12476642.01347088)
830,ROBBERY,40.749791,-73.893792,POINT (4536245.984052323 -12472789.84710621)
831,ROBBERY,40.747291,-73.89104,POINT (4535967.685325339 -12471685.64719245)
832,ROBBERY,40.709487,-73.878403,POINT (4531759.363295391 -12466617.59158793)
833,ROBBERY,40.75846,-73.866738,POINT (4537211.012718009 -12461942.78687734)
834,ROBBERY,40.74269773,-73.8543322,POINT (4535456.364847863 -12456974.71196001)
835,ROBBERY,40.739542,-73.855965,POINT (4535105.070591182 -12457628.37701208)
836,ROBBERY,40.696378,-73.841681,POINT (4530300.076090582 -12451912.18843758)
837,ROBBERY,40.685982,-73.825494,POINT (4529142.798664294 -12445440.39696378)
838,ROBBERY,40.706255,-73.801943,POINT (4531399.578701146 -12436035.62310332)
839,ROBBERY,40.70273871,-73.80228601,POINT (4531008.147088865 -12436172.50398861)
840,ROBBERY,40.687951,-73.819749,POINT (4529361.986741666 -12443144.98034293)
841,ROBBERY,40.74194837,-73.82118044,POINT (4535372.946474243 -12443716.83845221)
842,ROBBERY,40.702435,-73.803364,POINT (4530974.338246317 -12436602.70288916)
843,MURDER & NON-NEGL. MANSLAUGHTER,40.768408,-73.911311,POINT (4538318.41901242 -12479823.40001068)
844,MURDER & NON-NEGL. MANSLAUGHTER,40.768408,-73.911311,POINT (4538318.41901242 -12479823.40001068)
845,ROBBERY,40.76423276,-73.90373036,POINT (4537853.633421681 -12476778.99923983)
846,ROBBERY,40.747607,-73.89703,POINT (4536002.862284429 -12474089.28265821)
847,ROBBERY,40.74713314,-73.88867664,POINT (4535950.112430523 -12470737.52997909)
848,ROBBERY,40.7498691,-73.86272585,POINT (4536254.678104553 -12460335.65895251)
849,ROBBERY,40.72145346,-73.84397787,POINT (4533091.463529188 -12452831.0207371)
850,ROBBERY,40.708972,-73.776671,POINT (4531702.033757633 -12425958.38156635)
851,ROBBERY,40.72980957,-73.74468211,POINT (4534021.661439401 -12413224.65494377)
852,ROBBERY,40.731454,-73.738868,POINT (4534204.718549646 -12410912.86759843)
853,ROBBERY,40.74640618,-73.93133584,POINT (4535869.187613496 -12487872.13948585)
854,RAPE,40.76949512,-73.91502417,POINT (4538439.436657252 -12481315.1263969)
855,ROBBERY,40.74522,-73.908026,POINT (4535737.142659906 -12478503.96575941)
856,ROBBERY,40.74623174,-73.89036715,POINT (4535849.769041521 -12471415.70386941)
857,ROBBERY,40.76232,-73.865912,POINT (4537640.705952471 -12461611.88816838)
858,ROBBERY,40.743651,-73.869105,POINT (4535562.482378852 -12462891.10733541)
859,ROBBERY,40.758704,-73.863891,POINT (4537238.174673763 -12460802.33749054)
860,ROBBERY,40.75357102,-73.85538401,POINT (4536666.773953911 -12457395.77969438)
861,ROBBERY,40.724933,-73.817279,POINT (4533478.804150183 -12442158.33486488)
862,ROBBERY,40.66759,-73.789284,POINT (4527095.410589624 -12430985.91997939)
863,ROBBERY,40.7266003,-73.78911131,POINT (4533664.407137183 -12430917.06009217)
864,ROBBERY,40.693107,-73.812144,POINT (4529935.950036196 -12440107.61984534)
865,RAPE,40.70723982,-73.79272673,POINT (4531509.208362069 -12432358.85257526)
866,RAPE,40.72652938,-73.73486454,POINT (4533656.512358896 -12409321.49248157)
867,MURDER & NON-NEGL. MANSLAUGHTER,40.730211,-73.900193,POINT (4534066.34842259 -12475358.86573349)
868,ROBBERY,40.74763075,-73.88393715,POINT (4536005.506122336 -12468836.58050956)
869,ROBBERY,40.74852,-73.875494,POINT (4536104.496979523 -12465451.4877768)
870,ROBBERY,40.7374999,-73.85275583,POINT (4534877.745059034 -12456343.69879055)
871,ROBBERY,40.695165,-73.840417,POINT (4530165.045548249 -12451406.59627561)
872,ROBBERY,40.67812104,-73.8582696,POINT (4528267.720599947 -12458551.09584428)
873,ROBBERY,40.754865,-73.835114,POINT (4536810.819148608 -12449285.84858773)
874,ROBBERY,40.752294,-73.834218,POINT (4536524.616737778 -12448927.59188574)
875,ROBBERY,40.718417,-73.814454,POINT (4532753.446348174 -12441030.06372867)
876,ROBBERY,40.69977248,-73.75558044,POINT (4530677.947875689 -12417560.18152173)
877,ROBBERY,40.666028,-73.771136,POINT (4526921.529545004 -12423753.33279201)
878,ROBBERY,40.679623,-73.820928,POINT (4528434.918022339 -12443615.9854787)
879,ROBBERY,40.69869323,-73.80569522,POINT (4530557.806315251 -12437533.12989816)
880,ROBBERY,40.704469,-73.799602,POINT (4531200.76209059 -12435101.50363813)
881,ROBBERY,40.70608685,-73.80849418,POINT (4531380.860328769 -12438650.41160872)
882,ROBBERY,40.721618,-73.81297,POINT (4533109.780038203 -12440437.4487003)
883,ROBBERY,40.596238,-73.757392,POINT (4519152.542282542 -12418281.12281948)
884,ROBBERY,40.67469903,-73.75179685,POINT (4527886.784189258 -12416054.6894397)
885,ROBBERY,40.74710201,-73.95007306,POINT (4535946.647054774 -12495412.1849986)
886,RAPE,40.68239828,-73.84007216,POINT (4528743.860778749 -12451268.66909723)
887,ROBBERY,40.6828046,-73.80622105,POINT (4528789.092114247 -12437743.01503801)
888,ROBBERY,40.668646,-73.772071,POINT (4527212.963971903 -12424125.76933003)
889,ROBBERY,40.74381,-73.950195,POINT (4535580.182177888 -12495461.28294451)
890,ROBBERY,40.712926,-73.9065,POINT (4532142.191024229 -12477891.13055385)
891,ROBBERY,40.754335,-73.897012,POINT (4536751.819818486 -12474082.05840975)
892,ROBBERY,40.749013,-73.891285,POINT (4536159.377488485 -12471783.94242673)
893,RAPE,40.722641,-73.85154182,POINT (4533223.659877285 -12455857.77741981)
894,ROBBERY,40.71204059,-73.7364538,POINT (4532043.627633885 -12409953.17761687)
895,ROBBERY,40.70119,-73.889771,POINT (4530835.745480278 -12471176.54128973)
896,ROBBERY,40.73733448,-73.87040886,POINT (4534859.330588866 -12463413.54673966)
897,ROBBERY,40.687951,-73.819749,POINT (4529361.986741666 -12443144.98034293)
898,ROBBERY,40.702493,-73.815139,POINT (4530980.794776781 -12441303.62691406)
899,RAPE,40.67998074,-73.77623391,POINT (4528474.741456976 -12425784.22580888)
900,ROBBERY,40.74622163,-73.94553005,POINT (4535848.64360147 -12493583.24533832)
901,ROBBERY,40.76170554,-73.93157997,POINT (4537572.304578158 -12487970.32479558)
902,ROBBERY,40.70825768,-73.91995929,POINT (4531622.516018969 -12483298.2771458)
903,ROBBERY,40.74377317,-73.91382854,POINT (4535576.082281042 -12480834.75822184)
904,ROBBERY,40.698221,-73.905814,POINT (4530505.237912113 -12477615.6542606)
905,ROBBERY,40.73799291,-73.90367806,POINT (4534932.626681189 -12476758.00029996)
906,ROBBERY,40.75884053,-73.8897508,POINT (4537253.37312384 -12471168.43763438)
907,ROBBERY,40.74224,-73.883055,POINT (4535405.410577343 -12468482.82138156)
908,RAPE,40.74348126,-73.87400354,POINT (4535543.587008485 -12464854.10026188)
909,ROBBERY,40.75226069,-73.86820704,POINT (4536520.908685539 -12462531.33057934)
910,ROBBERY,40.74216269,-73.80443169,POINT (4535396.804467509 -12437028.81878531)
911,RAPE,40.76949512,-73.91502417,POINT (4538439.436657252 -12481315.1263969)
912,ROBBERY,40.760003,-73.914296,POINT (4537382.778692302 -12481022.56545217)
913,ROBBERY,40.749626,-73.905568,POINT (4536227.616336341 -12477516.87108588)
914,ROBBERY,40.7447177,-73.86785024,POINT (4535681.226879681 -12462388.38046259)
915,ROBBERY,40.684019,-73.842861,POINT (4528924.278503867 -12452384.21586551)
916,ROBBERY,40.702515,-73.814628,POINT (4530983.24380558 -12441099.55170377)
917,ROBBERY,40.701768,-73.807458,POINT (4530900.088145956 -12438236.77000911)
918,MURDER & NON-NEGL. MANSLAUGHTER,40.690696,-73.789601,POINT (4529667.558743894 -12431112.32512794)
919,ROBBERY,40.72081994,-73.80636305,POINT (4533020.94040538 -12437799.69550119)
920,ROBBERY,40.778009,-73.799205,POINT (4539387.197443526 -12434943.10341216)
921,ROBBERY,40.753099,-73.908913,POINT (4536614.228927867 -12478860.20724448)
922,ROBBERY,40.74675234,-73.89232235,POINT (4535907.721968428 -12472200.14860021)
923,ROBBERY,40.738091,-73.884345,POINT (4534943.546010041 -12469000.14258146)
924,ROBBERY,40.751744,-73.875201,POINT (4536463.391017842 -12465334.04694074)
925,ROBBERY,40.760954,-73.869659,POINT (4537488.643528047 -12463113.08276309)
926,ROBBERY,40.678755,-73.833717,POINT (4528338.292704332 -12448727.2804356)
927,ROBBERY,40.68700793,-73.82218234,POINT (4529257.004669484 -12444117.12527923)
928,ROBBERY,40.70505,-73.81038,POINT (4531265.43871474 -12439403.2944171)
929,ROBBERY,40.74820642,-73.7440955,POINT (4536069.589413601 -12412991.37251053)
930,ROBBERY,40.751843,-73.862717,POINT (4536474.41164743 -12460332.11437986)
931,ROBBERY,40.759429,-73.843931,POINT (4537318.881304587 -12452812.26974609)
932,ROBBERY,40.761235,-73.832834,POINT (4537519.92430496 -12448374.25121102)
933,ROBBERY,40.707345,-73.78913,POINT (4531520.91694611 -12430924.51266813)
934,RAPE,40.76039614,-73.76750253,POINT (4537426.542836914 -12422306.21871175)
935,ROBBERY,40.762606,-73.916041,POINT (4537672.543326838 -12481723.68546459)
936,ROBBERY,40.769854,-73.911897,POINT (4538479.386996108 -12480058.79697517)
937,ROBBERY,40.7518401,-73.90357142,POINT (4536474.088820907 -12476715.18354692)
938,ROBBERY,40.74129761,-73.88027814,POINT (4535300.504202413 -12467369.37011953)
939,ROBBERY,40.751647,-73.87613,POINT (4536452.593027235 -12465706.41769606)
940,ROBBERY,40.730148,-73.862392,POINT (4534059.335294669 -12460201.94776847)
941,ROBBERY,40.743148,-73.862535,POINT (4535506.488674982 -12460259.2207631)
942,ROBBERY,40.704469,-73.799602,POINT (4531200.76209059 -12435101.50363813)
943,ROBBERY,40.594007,-73.753201,POINT (4518904.188498583 -12416613.36151499)
944,ROBBERY,40.754473,-73.934787,POINT (4536767.181908216 -12489260.27753452)
945,ROBBERY,40.756909,-73.91461,POINT (4537038.356187789 -12481148.72141191)
946,ROBBERY,40.7471,-73.883841,POINT (4535946.423302598 -12468798.02159373)
947,ROBBERY,40.74174,-73.875321,POINT (4535349.750831946 -12465382.14532549)
948,ROBBERY,40.680756,-73.844921,POINT (4528561.043005409 -12453208.34417557)
949,ROBBERY,40.709619,-73.829991,POINT (4531774.057468176 -12447237.72852912)
950,RAPE,40.70723982,-73.79272673,POINT (4531509.208362069 -12432358.85257526)
951,ROBBERY,40.666561,-73.779765,POINT (4526980.862833599 -12427191.29695106)
952,ROBBERY,40.756,-73.881184,POINT (4536937.166770658 -12467732.57675344)
953,ROBBERY,40.70059337,-73.85456485,POINT (4530769.328932486 -12457067.84569083)
954,ROBBERY,40.774519,-73.82076,POINT (4538998.692420658 -12443548.86820219)
955,ROBBERY,40.60097906,-73.75554238,POINT (4519680.314667563 -12417545.03573263)
956,ROBBERY,40.687094,-73.800713,POINT (4529266.585938057 -12435544.80495436)
957,ROBBERY,40.715013,-73.749896,POINT (4532374.514801513 -12415298.4691445)
958,ROBBERY,40.660832,-73.730132,POINT (4526343.113470843 -12407440.79958095)
959,ROBBERY,40.716735,-73.742308,POINT (4532566.20696466 -12412280.57193973)
960,ROBBERY,40.738819,-73.925253,POINT (4535024.586599338 -12485426.18415099)
961,ROBBERY,40.743754,-73.923798,POINT (4535573.948286403 -12484841.25135754)
962,ROBBERY,40.737195,-73.925584,POINT (4534843.803746291 -12485559.25853358)
963,ROBBERY,40.74359263,-73.92241053,POINT (4535555.984660175 -12484283.5146907)
964,ROBBERY,40.737518,-73.9203,POINT (4534879.759941817 -12483435.21144646)
965,ROBBERY,40.726998,-73.89357,POINT (4533708.678898672 -12472700.76602946)
966,ROBBERY,40.743788,-73.873857,POINT (4535577.73314909 -12464795.36883598)
967,ROBBERY,40.691082,-73.851521,POINT (4529710.52806734 -12455849.44428712)
968,ROBBERY,40.693711,-73.829285,POINT (4530003.187008635 -12446955.5268726)
969,ROBBERY,40.7589625,-73.82984125,POINT (4537266.950762133 -12447177.86959779)
970,ROBBERY,40.767063,-73.828198,POINT (4538168.694297303 -12446521.05569852)
971,ROBBERY,40.697064,-73.805617,POINT (4530376.441261265 -12437501.90893767)
972,ROBBERY,40.707345,-73.78913,POINT (4531520.91694611 -12430924.51266813)
973,ROBBERY,40.7447332,-73.9335895,POINT (4535682.952331788 -12488778.58186514)
974,ROBBERY,40.769854,-73.911897,POINT (4538479.386996108 -12480058.79697517)
975,ROBBERY,40.763431,-73.877796,POINT (4537764.381906742 -12466374.25222568)
976,ROBBERY,40.76198935,-73.86932849,POINT (4537603.898162841 -12462980.65389425)
977,ROBBERY,40.751884,-73.86105,POINT (4536478.975746552 -12459664.48681318)
978,ROBBERY,40.68016522,-73.84094499,POINT (4528495.277676638 -12451617.78432006)
979,ROBBERY,40.685528,-73.829044,POINT (4529092.259615473 -12446859.19732452)
980,ROBBERY,40.70247387,-73.79992086,POINT (4530978.665234922 -12435228.72928568)
981,ROBBERY,40.701768,-73.807458,POINT (4530900.088145956 -12438236.77000911)
982,ROBBERY,40.700949,-73.809545,POINT (4530808.917482997 -12439069.92378782)
983,RAPE,40.76949512,-73.91502417,POINT (4538439.436657252 -12481315.1263969)
984,ROBBERY,40.746529,-73.894505,POINT (4535882.859873355 -12473075.95792848)
985,ROBBERY,40.747487,-73.885321,POINT (4535989.503945535 -12469391.56897523)
986,ROBBERY,40.76351,-73.872513,POINT (4537773.176146515 -12464256.73443267)
987,ROBBERY,40.726515,-73.860695,POINT (4533654.911584618 -12459522.31924637)
988,RAPE,40.7623158,-73.827448,POINT (4537640.23841061 -12446221.2991505)
989,ROBBERY,40.70574573,-73.809689,POINT (4531342.887024069 -12439127.4140556)
990,ROBBERY,40.69825957,-73.82631047,POINT (4530509.531504872 -12445766.68221749)
991,ROBBERY,40.754986,-73.811388,POINT (4536824.288806994 -12439805.75694421)
992,ROBBERY,40.74043659,-73.9230385,POINT (4535204.655894451 -12484535.94093411)
993,ROBBERY,40.68375784,-73.86429336,POINT (4528895.206305651 -12460963.50270925)
994,ROBBERY,40.75858014,-73.82561174,POINT (4537224.386641633 -12445487.44831671)
995,ROBBERY,40.70247387,-73.79992086,POINT (4530978.665234922 -12435228.72928568)
996,ROBBERY,40.71457,-73.743571,POINT (4532325.200267092 -12412782.79685125)
997,ROBBERY,40.672114,-73.737613,POINT (4527599.019965974 -12410413.96415472)
998,ROBBERY,40.60227268,-73.75335532,POINT (4519824.319787242 -12416674.76399922)
999,ROBBERY,40.595388,-73.74104,POINT (4519057.920715368 -12411776.39699358)
1000,ROBBERY,40.74603468,-73.93440021,POINT (4535827.832422666 -12489104.68701673)
1001,ROBBERY,40.753947,-73.900758,POINT (4536708.627856059 -12475585.67423432)
1002,ROBBERY,40.742315,-73.887749,POINT (4535413.759539152 -12470365.42246873)
1003,ROBBERY,40.734478,-73.868013,POINT (4534541.348689805 -12462453.58905225)
1004,ROBBERY,40.70058232,-73.80774181,POINT (4530768.098852113 -12438350.06400049)
1005,ROBBERY,40.70336,-73.806714,POINT (4531077.3087753 -12437939.78214358)
1006,ROBBERY,40.592103,-73.787749,POINT (4518692.236188113 -12430373.86598131)
1007,ROBBERY,40.752435,-73.939487,POINT (4536540.312785979 -12491151.19554847)
1008,ROBBERY,40.711943,-73.896905,POINT (4532032.763964778 -12474039.11442842)
1009,ROBBERY,40.74781901,-73.86063683,POINT (4536026.463129673 -12459499.02407927)
1010,ROBBERY,40.67992,-73.850193,POINT (4528467.979911106 -12455317.93850511)
1011,ROBBERY,40.752808,-73.831069,POINT (4536581.834956045 -12447668.64881239)
1012,ROBBERY,40.718951,-73.820346,POINT (4532812.890956257 -12443383.47495179)
1013,ROBBERY,40.71001285,-73.7947294,POINT (4531817.900649623 -12433157.63158371)
1014,ROBBERY,40.694853,-73.781787,POINT (4530130.313867122 -12427997.15910895)
1015,ROBBERY,40.703546,-73.799675,POINT (4531098.014200588 -12435130.63053923)
1016,ROBBERY,40.69699,-73.761878,POINT (4530368.203618946 -12420066.74010245)
1017,ROBBERY,40.666757,-73.728985,POINT (4527002.681453793 -12406985.0663985)
1018,ROBBERY,40.73786,-73.733995,POINT (4534917.831207667 -12408975.90076115)
1019,ROBBERY,40.730661,-73.925262,POINT (4534116.442193447 -12485429.80245239)
1020,ROBBERY,40.737201,-73.877388,POINT (4534844.471663235 -12466210.69470096)
1021,ROBBERY,40.69231704,-73.88267756,POINT (4529848.012091249 -12468331.46643508)
1022,ROBBERY,40.79118927,-73.85227956,POINT (4540854.418388444 -12456153.06204359)
1023,ROBBERY,40.680389,-73.842547,POINT (4528520.188752287 -12452258.60529049)
1024,ROBBERY,40.711441,-73.800593,POINT (4531976.8815804 -12435496.92219875)
1025,ROBBERY,40.69761041,-73.82004436,POINT (4530437.26734423 -12443262.97218313)
1026,ROBBERY,40.713298,-73.764423,POINT (4532183.601874803 -12421079.97090944)
1027,ROBBERY,40.751367,-73.944941,POINT (4536421.423569812 -12493346.14059088)
1028,ROBBERY,40.755854,-73.942436,POINT (4536920.914125002 -12492337.92113179)
1029,ROBBERY,40.759264,-73.935471,POINT (4537300.513588606 -12489535.43296131)
1030,ROBBERY,40.74946427,-73.9016584,POINT (4536209.612635095 -12475947.13869947)
1031,ROBBERY,40.70619,-73.886039,POINT (4531392.342934244 -12469679.5387819)
1032,ROBBERY,40.748919,-73.859524,POINT (4536148.913456351 -12459053.3880916)
1033,ROBBERY,40.720434,-73.809191,POINT (4532977.977761104 -12438928.5956616)
1034,ROBBERY,40.711857,-73.789815,POINT (4532023.19048857 -12431197.65993222)
1035,ROBBERY,40.7074685,-73.78869213,POINT (4531534.664903224 -12430749.91564412)
1036,ROBBERY,40.74679708,-73.77225111,POINT (4535912.702402446 -12424197.51455741)
1037,ROBBERY,40.606323,-73.757344,POINT (4520275.199347193 -12418262.01938912)
1038,ROBBERY,40.699104,-73.910284,POINT (4530603.533022484 -12479410.87290405)
1039,ROBBERY,40.775,-73.903438,POINT (4539052.23709573 -12476661.6148136)
1040,ROBBERY,40.749774,-73.872946,POINT (4536244.091620979 -12464430.26291784)
1041,RAPE,40.69932416,-73.83157089,POINT (4530628.041121577 -12447869.28412344)
1042,ROBBERY,40.75315,-73.911622,POINT (4536619.906221896 -12479948.3280769)
1043,ROBBERY,40.781334,-73.913245,POINT (4539757.334750415 -12480600.3220227)
1044,ROBBERY,40.75698687,-73.90736481,POINT (4537047.024636536 -12478238.42767989)
1045,ROBBERY,40.76678597,-73.89498669,POINT (4538137.855458769 -12473269.25624299)
1046,ROBBERY,40.747804,-73.88232,POINT (4536024.792224117 -12468188.08663058)
1047,ROBBERY,40.74288882,-73.86240823,POINT (4535477.636889358 -12460208.44802825)
1048,ROBBERY,40.7376829,-73.85204816,POINT (4534898.116525848 -12456060.4414663)
1049,ROBBERY,40.698669,-73.830247,POINT (4530555.109043989 -12447340.05957119)
1050,ROBBERY,40.698309,-73.842646,POINT (4530515.034027303 -12452298.20836819)
1051,ROBBERY,40.75667182,-73.82879312,POINT (4537011.953430963 -12446758.92014907)
1052,ROBBERY,40.70031,-73.809958,POINT (4530737.784328381 -12439234.81040284)
1053,ROBBERY,40.666547,-73.782802,POINT (4526979.304360727 -12428401.72123524)
1054,ROBBERY,40.738586,-73.775673,POINT (4534998.649157983 -12425560.74144145)
1055,ROBBERY,40.596454,-73.772464,POINT (4519176.587292554 -12424282.31840747)
1056,ROBBERY,40.77273,-73.917987,POINT (4538799.54185163 -12482505.65220997)
1057,ROBBERY,40.777047,-73.909582,POINT (4539280.108093384 -12479128.90710033)
1058,ROBBERY,40.701075,-73.891196,POINT (4530822.943738837 -12471748.23501004)
1059,ROBBERY,40.738717,-73.887682,POINT (4535013.232011277 -12470338.54732961)
1060,ROBBERY,40.755877,-73.855408,POINT (4536923.47447329 -12457405.38384584)
1061,ROBBERY,40.784542,-73.845793,POINT (4540114.447676879 -12453557.22930326)
1062,ROBBERY,40.7038229,-73.80878922,POINT (4531128.838567588 -12438768.1958742)
1063,ROBBERY,40.688261,-73.81895,POINT (4529396.495783811 -12442825.80246698)
1064,ROBBERY,40.738526,-73.8141,POINT (4534991.969988536 -12440888.6938856)
1065,ROBBERY,40.706519,-73.791995,POINT (4531428.967046715 -12432067.02088039)
1066,ROBBERY,40.693274,-73.760273,POINT (4529954.540391159 -12419427.82723925)
1067,ROBBERY,40.701189,-73.789901,POINT (4530835.634160788 -12431231.95366705)
1068,RAPE,40.60277623,-73.75011736,POINT (4519880.374716832 -12415386.52896354)
1069,RAPE,40.67998074,-73.77623391,POINT (4528474.741456976 -12425784.22580888)
1070,ROBBERY,40.758364,-73.924454,POINT (4537200.326046893 -12485104.96725317)
1071,ROBBERY,40.746529,-73.894505,POINT (4535882.859873355 -12473075.95792848)
1072,ROBBERY,40.724823,-73.87039,POINT (4533466.559006196 -12463405.98949485)
1073,ROBBERY,40.769538,-73.844831,POINT (4538444.210037017 -12453172.33643302)
1074,ROBBERY,40.7632,-73.835779,POINT (4537738.667104369 -12449551.75472982)
1075,ROBBERY,40.703953,-73.789596,POINT (4531143.321233341 -12431110.33133721)
1076,ROBBERY,40.682288,-73.788631,POINT (4528731.584465304 -12430725.54092966)
1077,ROBBERY,40.715013,-73.749896,POINT (4532374.514801513 -12415298.4691445)
1078,ROBBERY,40.775245,-73.911779,POINT (4539079.510370973 -12480011.39555001)
1079,ROBBERY,40.760214,-73.822746,POINT (4537406.26710486 -12444342.33368176)
1080,ROBBERY,40.712011,-73.766981,POINT (4532040.333690153 -12422098.53310782)
1081,ROBBERY,40.594007,-73.753201,POINT (4518904.188498583 -12416613.36151499)
1082,ROBBERY,40.74973281,-73.93609648,POINT (4536239.506371153 -12489787.05729776)
1083,ROBBERY,40.752425,-73.91494,POINT (4536539.199591072 -12481281.30828485)
1084,ROBBERY,40.734955,-73.874983,POINT (4534594.448086913 -12465246.66909992)
1085,ROBBERY,40.74184182,-73.88100252,POINT (4535361.085382498 -12467659.81034172)
1086,ROBBERY,40.67989278,-73.85065851,POINT (4528464.949794566 -12455504.24484955)
1087,ROBBERY,40.68000836,-73.84879067,POINT (4528477.816101312 -12454756.72978653)
1088,ROBBERY,40.759266,-73.829991,POINT (4537300.736227588 -12447237.72852912)
1089,ROBBERY,40.596228,-73.754124,POINT (4519151.429087635 -12416980.62303379)
1090,ROBBERY,40.74511364,-73.94743284,POINT (4535725.302718866 -12494349.21535171)
1091,ROBBERY,40.755594,-73.935419,POINT (4536891.971057396 -12489514.51431186)
1092,ROBBERY,40.746487,-73.924677,POINT (4535878.184454742 -12485194.61696373)
1093,ROBBERY,40.748914,-73.89223,POINT (4536148.356858897 -12472163.09482112)
1094,ROBBERY,40.748496,-73.885978,POINT (4536101.825311746 -12469655.07289497)
1095,ROBBERY,40.74937516,-73.86751257,POINT (4536199.69295527 -12462253.09751821)
1096,ROBBERY,40.750559,-73.855309,POINT (4536331.477421252 -12457365.75029669)
1097,ROBBERY,40.759266,-73.829991,POINT (4537300.736227588 -12447237.72852912)
1098,ROBBERY,40.68600405,-73.81737501,POINT (4529145.253259066 -12442196.68347607)
1099,ROBBERY,40.702951,-73.804827,POINT (4531031.779103565 -12437186.59424396)
1100,ROBBERY,40.699989,-73.768976,POINT (4530702.050771835 -12422893.02446995)
1101,ROBBERY,40.60360319,-73.75174785,POINT (4519972.431482939 -12416035.19455629)
1102,ROBBERY,40.670495,-73.734145,POINT (4527418.79371038 -12409035.5157788)
1103,ROBBERY,40.779018,-73.914788,POINT (4539499.518809737 -12481220.23763864)
1104,ROBBERY,40.753359,-73.906276,POINT (4536643.171995473 -12477801.17785418)
1105,ROBBERY,40.747182,-73.88823,POINT (4535955.551500843 -12470558.36509451)
1106,ROBBERY,40.738559,-73.886845,POINT (4534995.643531733 -12470002.81781992)
1107,RAPE,40.74348126,-73.87400354,POINT (4535543.587008485 -12464854.10026188)
1108,ROBBERY,40.737419,-73.876118,POINT (4534868.739312228 -12465701.60760698)
1109,ROBBERY,40.670692,-73.853694,POINT (4527440.723650065 -12456719.23640984)
1110,ROBBERY,40.75894,-73.827802,POINT (4537264.44607359 -12446362.78255518)
1111,ROBBERY,40.761142,-73.802462,POINT (4537509.571592317 -12436242.73530141)
1112,ROBBERY,40.705608,-73.79209,POINT (4531327.554990603 -12432104.9084633)
1113,RAPE,40.7431246,-73.95606807,POINT (4535503.883798898 -12497826.4471571)
1114,ROBBERY,40.759912,-73.920996,POINT (4537372.64861864 -12483714.94865582)
1115,ROBBERY,40.748572,-73.902059,POINT (4536110.285593046 -12476107.9654)
1116,ROBBERY,40.754059,-73.890781,POINT (4536721.095639028 -12471581.73667013)
1117,ROBBERY,40.70484741,-73.80111117,POINT (4531242.8864991 -12435703.68640072)
1118,ROBBERY,40.709264,-73.775467,POINT (4531734.539048943 -12425478.66638334)
1119,ROBBERY,40.74112652,-73.94969502,POINT (4535281.458550734 -12495259.97320614)
1120,ROBBERY,40.741208,-73.919564,POINT (4535290.528862844 -12483139.41021013)
1121,ROBBERY,40.739471,-73.920858,POINT (4535097.166907337 -12483659.48258247)
1122,ROBBERY,40.748572,-73.902059,POINT (4536110.285593046 -12476107.9654)
1123,ROBBERY,40.765723,-73.819565,POINT (4538019.526179641 -12443071.47619343)
1124,ROBBERY,40.679133,-73.815645,POINT (4528380.371471851 -12441505.7114816)
1125,ROBBERY,40.675048,-73.803455,POINT (4527925.631351961 -12436639.01999308)
1126,ROBBERY,40.595465,-73.762038,POINT (4519066.492316159 -12420130.4357188)
1127,ROBBERY,40.701707,-73.782209,POINT (4530893.297657019 -12428165.3583009)
1128,ROBBERY,40.607594,-73.751871,POINT (4520416.686419991 -12416084.19047919)
1129,ROBBERY,40.755434,-73.943421,POINT (4536874.159938869 -12492734.34843641)
1130,ROBBERY,40.7437003,-73.92333787,POINT (4535567.970429748 -12484656.28261676)
1131,ROBBERY,40.7037134,-73.90676079,POINT (4531116.649083346 -12477995.85871696)
1132,ROBBERY,40.70426737,-73.89355415,POINT (4531178.31674166 -12472694.40600731)
1133,ROBBERY,40.751107,-73.868531,POINT (4536392.480502206 -12462661.12618198)
1134,ROBBERY,40.691493,-73.866065,POINT (4529756.280378056 -12461673.17929987)
1135,ROBBERY,40.704719,-73.786465,POINT (4531228.591963287 -12429861.93709228)
1136,ROBBERY,40.6894673,-73.79887452,POINT (4529530.780485556 -12434811.24708253)
1137,ROBBERY,40.71983164,-73.73826283,POINT (4532910.92335263 -12410672.28810309)
1138,ROBBERY,40.74167221,-73.89573719,POINT (4535342.204483665 -12473570.43706032)
1139,ROBBERY,40.751053,-73.891655,POINT (4536386.469249703 -12471932.3910494)
1140,ROBBERY,40.744047,-73.891803,POINT (4535606.564897206 -12471991.77142792)
1141,ROBBERY,40.748832,-73.872573,POINT (4536139.228660651 -12464280.77967956)
