OBJECTID,Offense,BORO_NM,Latitude,Longitude,geometry
135089,ROBBERY,BROOKLYN,40.574162,-73.995142,POINT (4516695.05320379 -12513583.54022752)
135102,ROBBERY,BROOKLYN,40.668443,-73.996515,POINT (4527190.366115271 -12514137.90218372)
135112,ROBBERY,BROOKLYN,40.617605,-73.991727,POINT (4521531.105842322 -12512204.90195826)
135119,ROBBERY,BROOKLYN,40.689965,-73.993362,POINT (4529586.184196124 -12512864.91704371)
135141,ROBBERY,BROOKLYN,40.667072,-73.988055,POINT (4527037.747093393 -12510722.83209412)
135383,ROBBERY,BROOKLYN,40.680749,-73.953886,POINT (4528560.263768973 -12496947.59983603)
135400,ROBBERY,BROOKLYN,40.58998506,-73.95567411,POINT (4518456.468185782 -12497667.76779451)
135596,ROBBERY,BROOKLYN,40.693035,-73.928275,POINT (4529927.935032859 -12486641.24022876)
135608,ROBBERY,BROOKLYN,40.65457,-73.930686,POINT (4525646.030819496 -12487610.79096815)
135613,ROBBERY,BROOKLYN,40.651627,-73.93281,POINT (4525318.417558091 -12488465.04593065)
135802,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
135951,ROBBERY,BROOKLYN,40.64752838,-73.8946807,POINT (4524862.161266736 -12473146.46427025)
136010,ROBBERY,BROOKLYN,40.67803109,-73.89167261,POINT (4528257.707411751 -12471939.45648416)
136089,ROBBERY,BROOKLYN,40.67285815,-73.87130201,POINT (4527681.858365047 -12463771.44382181)
136708,ROBBERY,BROOKLYN,40.683541,-73.988493,POINT (4528871.067787268 -12510899.59755072)
136765,ROBBERY,BROOKLYN,40.68878551,-73.98357176,POINT (4529454.883969928 -12508913.78325707)
136861,ROBBERY,BROOKLYN,40.675514,-73.970378,POINT (4527977.50623467 -12503592.77966803)
136916,ROBBERY,BROOKLYN,40.676281,-73.95775,POINT (4528062.888284109 -12498503.93825717)
136973,ROBBERY,BROOKLYN,40.681503,-73.955743,POINT (4528644.198665031 -12497695.51506189)
136976,ROBBERY,BROOKLYN,40.587534,-73.95472,POINT (4518183.617434678 -12497283.48671609)
137009,ROBBERY,BROOKLYN,40.612517,-73.951894,POINT (4520964.712273166 -12496145.40643204)
137039,ROBBERY,BROOKLYN,40.63399727,-73.94777257,POINT (4523355.884991669 -12494485.9833034)
137052,ROBBERY,BROOKLYN,40.70501962,-73.94456826,POINT (4531262.05682861 -12493196.10944573)
137064,ROBBERY,BROOKLYN,40.696522,-73.939249,POINT (4530316.106097255 -12491055.42972865)
137084,ROBBERY,BROOKLYN,40.663445,-73.944145,POINT (4526633.991300287 -12493025.74766602)
137177,ROBBERY,BROOKLYN,40.689464,-73.928864,POINT (4529530.413131236 -12486878.08546616)
137180,ROBBERY,BROOKLYN,40.650921,-73.930294,POINT (4525239.825997591 -12487453.14387744)
137458,ROBBERY,BROOKLYN,40.67598,-73.904348,POINT (4528029.38111738 -12477026.99250937)
137478,ROBBERY,BROOKLYN,40.6757902,-73.90267914,POINT (4528008.252678027 -12476356.93731337)
137483,ROBBERY,BROOKLYN,40.64107,-73.903128,POINT (4524143.217693786 -12476537.15008084)
137560,ROBBERY,BROOKLYN,40.67862,-73.893706,POINT (4528323.264573074 -12472755.33807878)
137634,ROBBERY,BROOKLYN,40.675326,-73.88157,POINT (4527956.578170401 -12467887.35037173)
138263,RAPE,BROOKLYN,40.62583755,-73.99094489,POINT (4522447.549116253 -12511889.20382541)
138509,ROBBERY,BROOKLYN,40.589088,-73.960488,POINT (4518356.60792337 -12499606.96839634)
138653,RAPE,BROOKLYN,40.62816974,-73.94135878,POINT (4522707.167319486 -12491904.40567789)
138811,ROBBERY,BROOKLYN,40.693035,-73.928275,POINT (4529927.935032859 -12486641.24022876)
139239,ROBBERY,BROOKLYN,40.68218872,-73.86980936,POINT (4528720.532666258 -12463173.32993759)
139767,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.682595,-73.985016,POINT (4528765.759548978 -12509496.50006116)
139812,ROBBERY,BROOKLYN,40.591112,-73.978279,POINT (4518581.918572737 -12506778.71660861)
139847,ROBBERY,BROOKLYN,40.683723,-73.970979,POINT (4528891.327934592 -12503835.06842784)
139942,ROBBERY,BROOKLYN,40.590346,-73.952376,POINT (4518496.647842788 -12496339.50257032)
140087,ROBBERY,BROOKLYN,40.691189,-73.936685,POINT (4529722.439252855 -12490023.82170725)
140125,ROBBERY,BROOKLYN,40.58705,-73.936446,POINT (4518129.738801134 -12489927.66984618)
140156,ROBBERY,BROOKLYN,40.649026,-73.932042,POINT (4525028.875562538 -12488156.15009037)
140166,RAPE,BROOKLYN,40.67449569,-73.93057133,POINT (4527864.148484 -12487564.67478506)
140199,ROBBERY,BROOKLYN,40.680672,-73.9271,POINT (4528551.692168182 -12486168.78134115)
140208,ROBBERY,BROOKLYN,40.67621,-73.923366,POINT (4528054.984600262 -12484667.59051369)
140221,ROBBERY,BROOKLYN,40.695372,-73.920389,POINT (4530188.088682843 -12483470.98178284)
140420,ROBBERY,BROOKLYN,40.67689409,-73.90004573,POINT (4528131.137150719 -12475299.74826694)
140612,ROBBERY,BROOKLYN,40.68115365,-73.8695626,POINT (4528605.309200922 -12463074.45690264)
140633,ROBBERY,BROOKLYN,40.6826644,-73.86813907,POINT (4528773.485121639 -12462504.09850505)
141019,ROBBERY,BROOKLYN,40.641991,-74.00818,POINT (4524245.742944808 -12518849.62742424)
141025,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.575878,-74.001947,POINT (4516886.077449992 -12516331.57863927)
141205,ROBBERY,BROOKLYN,40.693599,-73.982132,POINT (4529990.719225666 -12508332.92495647)
141212,ROBBERY,BROOKLYN,40.685744,-73.978685,POINT (4529116.304625485 -12506942.47017319)
141277,ROBBERY,BROOKLYN,40.589088,-73.960488,POINT (4518356.60792337 -12499606.96839634)
141318,ROBBERY,BROOKLYN,40.717004,-73.958617,POINT (4532596.151907683 -12498853.19787145)
141423,ROBBERY,BROOKLYN,40.655857,-73.942878,POINT (4525789.299004147 -12492515.80740987)
141503,ROBBERY,BROOKLYN,40.643284,-73.929477,POINT (4524389.679046403 -12487124.59041845)
141530,ROBBERY,BROOKLYN,40.67927614,-73.92905788,POINT (4528396.305743763 -12486956.0492074)
141581,ROBBERY,BROOKLYN,40.69601435,-73.92152107,POINT (4530259.594757754 -12483925.99326306)
141591,ROBBERY,BROOKLYN,40.693013,-73.91861,POINT (4529925.486004062 -12482756.01354915)
141606,ROBBERY,BROOKLYN,40.644359,-73.912504,POINT (4524509.347499005 -12480302.63846896)
141738,ROBBERY,BROOKLYN,40.66149036,-73.89388371,POINT (4526416.401770802 -12472826.6475702)
141803,ROBBERY,BROOKLYN,40.68255663,-73.88818954,POINT (4528761.488220116 -12470542.13523478)
141900,ROBBERY,BROOKLYN,40.681549,-73.872045,POINT (4528649.319361608 -12464069.18449551)
142202,ROBBERY,BROOKLYN,40.63263331,-74.01253418,POINT (4523204.049659006 -12520609.22514806)
142217,ROBBERY,BROOKLYN,40.676306,-74.005935,POINT (4528065.671271378 -12517942.56728063)
142295,ROBBERY,BROOKLYN,40.628243,-73.997551,POINT (4522715.322585381 -12514556.22780923)
142560,ROBBERY,BROOKLYN,40.718913,-73.958712,POINT (4532808.660815608 -12498891.46849672)
142565,ROBBERY,BROOKLYN,40.688922,-73.953147,POINT (4529470.077967227 -12496649.98765634)
142717,ROBBERY,BROOKLYN,40.696838,-73.936507,POINT (4530351.283056347 -12489952.21056537)
142742,ROBBERY,BROOKLYN,40.693188,-73.935591,POINT (4529944.96691495 -12489583.70701936)
142765,ROBBERY,BROOKLYN,40.670507,-73.929566,POINT (4527420.129544268 -12487160.38064241)
142927,ROBBERY,BROOKLYN,40.687058,-73.909814,POINT (4529262.578436388 -12479222.09105517)
142998,ROBBERY,BROOKLYN,40.691906,-73.906223,POINT (4529802.255327754 -12477779.89458124)
143895,ROBBERY,BROOKLYN,40.679187,-73.97391,POINT (4528386.382724354 -12505016.8064523)
144093,ROBBERY,BROOKLYN,40.632233,-73.947621,POINT (4523159.487353646 -12494424.96415073)
144119,ROBBERY,BROOKLYN,40.674673,-73.940295,POINT (4527883.886542913 -12491476.32679189)
144669,ROBBERY,BROOKLYN,40.68167463,-73.87912688,POINT (4528663.304429236 -12466907.79846695)
145220,ROBBERY,BROOKLYN,40.603697,-74.007577,POINT (4519982.87436437 -12518605.98171721)
145233,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.60811,-73.996403,POINT (4520474.127277241 -12514092.67937145)
145287,ROBBERY,BROOKLYN,40.689413,-73.991535,POINT (4529524.735837206 -12512127.3999068)
145416,ROBBERY,BROOKLYN,40.57698177,-73.98156537,POINT (4517008.948564345 -12508104.33709084)
145612,ROBBERY,BROOKLYN,40.679734,-73.951395,POINT (4528447.274485818 -12495944.47055946)
145658,ROBBERY,BROOKLYN,40.66807228,-73.95066932,POINT (4527149.097753644 -12495652.26669814)
145699,RAPE,BROOKLYN,40.62816974,-73.94135878,POINT (4522707.167319486 -12491904.40567789)
145956,ROBBERY,BROOKLYN,40.685246,-73.923178,POINT (4529060.86751907 -12484592.01730603)
145968,ROBBERY,BROOKLYN,40.648922,-73.919425,POINT (4525017.298335495 -12483083.54705426)
146080,ROBBERY,BROOKLYN,40.68451308,-73.90938007,POINT (4528979.279237879 -12479047.80197541)
146280,ROBBERY,BROOKLYN,40.650466,-73.869986,POINT (4525189.175629281 -12463244.10784333)
146294,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.679883,-73.87112,POINT (4528463.861089946 -12463698.50842928)
146330,ROBBERY,BROOKLYN,40.667127,-73.866977,POINT (4527043.869665387 -12462038.53425311)
146820,ROBBERY,BROOKLYN,40.645838,-74.022104,POINT (4524673.989025889 -12524478.19187309)
146825,ROBBERY,BROOKLYN,40.63709,-74.006105,POINT (4523700.16612043 -12518011.24901009)
146851,ROBBERY,BROOKLYN,40.63478,-73.99775,POINT (4523443.018096697 -12514636.58488241)
146866,ROBBERY,BROOKLYN,40.701642,-73.995486,POINT (4530886.061890117 -12513722.42918796)
146870,ROBBERY,BROOKLYN,40.69388647,-73.9992355,POINT (4530022.720239685 -12515236.4670493)
146963,ROBBERY,BROOKLYN,40.690427,-73.984768,POINT (4529637.61380087 -12509396.43426655)
147046,ROBBERY,BROOKLYN,40.57615688,-73.97598385,POINT (4516917.122229584 -12505853.08078401)
147114,ROBBERY,BROOKLYN,40.676075,-73.971654,POINT (4528039.956469005 -12504107.20029446)
147134,ROBBERY,BROOKLYN,40.714662,-73.958185,POINT (4532335.441660245 -12498679.17002218)
147138,ROBBERY,BROOKLYN,40.672373,-73.964967,POINT (4527627.851714089 -12501411.7728014)
147233,ROBBERY,BROOKLYN,40.635071,-73.94888,POINT (4523475.412068519 -12494931.83024302)
147398,ROBBERY,BROOKLYN,40.664891,-73.927811,POINT (4526794.959283973 -12486454.66521181)
147474,RAPE,BROOKLYN,40.6894643,-73.92402909,POINT (4529530.446527083 -12484934.14971451)
147490,ROBBERY,BROOKLYN,40.70054833,-73.91706894,POINT (4530764.31510262 -12482136.73405656)
147499,ROBBERY,BROOKLYN,40.644519,-73.919929,POINT (4524527.158617533 -12483286.10346912)
147562,ROBBERY,BROOKLYN,40.647269,-73.913807,POINT (4524833.287217214 -12480826.10441644)
147850,ROBBERY,BROOKLYN,40.678452,-73.878063,POINT (4528304.562898621 -12466481.28837525)
147925,ROBBERY,BROOKLYN,40.67871336,-73.867004,POINT (4528333.657360734 -12462049.35098905)
148415,ROBBERY,BROOKLYN,40.618413,-73.996644,POINT (4521621.051990883 -12514189.98955479)
148491,ROBBERY,BROOKLYN,40.610727,-73.984673,POINT (4520765.450384647 -12509358.1030111)
148530,ROBBERY,BROOKLYN,40.684454,-73.97775,POINT (4528972.702482362 -12506565.35903651)
148549,ROBBERY,BROOKLYN,40.682811,-73.9794,POINT (4528789.804558989 -12507230.86373869)
148574,RAPE,BROOKLYN,40.57664598,-73.9764804,POINT (4516971.568592531 -12506053.32884993)
148593,ROBBERY,BROOKLYN,40.58975,-73.964487,POINT (4518430.301426277 -12501218.33424452)
148658,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.647301,-73.959953,POINT (4524836.849440919 -12499391.42399014)
148757,ROBBERY,BROOKLYN,40.682326,-73.951836,POINT (4528735.814605955 -12496122.05084782)
148762,ROBBERY,BROOKLYN,40.686008,-73.945893,POINT (4529145.692971055 -12493729.34440035)
148854,ROBBERY,BROOKLYN,40.703679,-73.938044,POINT (4531112.819692862 -12490570.58617578)
148862,ROBBERY,BROOKLYN,40.668379,-73.9409,POINT (4527183.24166786 -12491719.78326223)
148885,ROBBERY,BROOKLYN,40.598764,-73.937234,POINT (4519433.735316287 -12490244.69464623)
148902,ROBBERY,BROOKLYN,40.6325487,-73.93317513,POINT (4523194.63091689 -12488611.90922558)
148958,ROBBERY,BROOKLYN,40.666006,-73.925894,POINT (4526919.080516208 -12485683.89255002)
149154,ROBBERY,BROOKLYN,40.688008,-73.909466,POINT (4529368.331952642 -12479082.31561344)
149292,ROBBERY,BROOKLYN,40.63380251,-73.88969436,POINT (4523334.204407642 -12471145.79559232)
149302,ROBBERY,BROOKLYN,40.65444162,-73.8908027,POINT (4525631.739623268 -12471590.44262443)
149320,ROBBERY,BROOKLYN,40.668086,-73.882375,POINT (4527150.625057058 -12468210.14115903)
149328,ROBBERY,BROOKLYN,40.667455,-73.886633,POINT (4527080.382458366 -12469917.78508319)
149375,ROBBERY,BROOKLYN,40.6751295,-73.88290608,POINT (4527934.70389046 -12468423.10345504)
149971,ROBBERY,BROOKLYN,40.59660845,-73.99452308,POINT (4519193.780587907 -12513333.6604683)
149981,ROBBERY,BROOKLYN,40.699071,-73.992233,POINT (4530599.859479288 -12512409.15649289)
150151,ROBBERY,BROOKLYN,40.60419457,-73.97217653,POINT (4520038.263603403 -12504317.87027527)
150208,ROBBERY,BROOKLYN,40.719465,-73.963293,POINT (4532870.109174525 -12500737.18028987)
150257,ROBBERY,BROOKLYN,40.647944,-73.960604,POINT (4524908.4278735 -12499653.70418175)
150305,ROBBERY,BROOKLYN,40.578693,-73.947488,POINT (4517199.441816575 -12494371.42138328)
150319,ROBBERY,BROOKLYN,40.63878581,-73.94537273,POINT (4523888.942826112 -12493519.9199717)
150379,ROBBERY,BROOKLYN,40.68373,-73.939641,POINT (4528892.107171028 -12491213.16240349)
150383,ROBBERY,BROOKLYN,40.693986,-73.941683,POINT (4530033.799868604 -12492034.8815062)
150420,ROBBERY,BROOKLYN,40.608806,-73.937149,POINT (4520551.605642833 -12490210.49708005)
150426,ROBBERY,BROOKLYN,40.594478,-73.934478,POINT (4518956.619978746 -12489135.97860402)
150529,ROBBERY,BROOKLYN,40.7035438,-73.92233091,POINT (4531097.769297707 -12484251.51038014)
150551,ROBBERY,BROOKLYN,40.676965,-73.922323,POINT (4528139.030815812 -12484248.33085961)
150570,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
150582,ROBBERY,BROOKLYN,40.69969362,-73.91556612,POINT (4530669.169220645 -12481532.87705773)
150586,ROBBERY,BROOKLYN,40.66479363,-73.91531111,POINT (4526784.120105155 -12481430.41543169)
150693,ROBBERY,BROOKLYN,40.67562489,-73.89877863,POINT (4527989.850453004 -12474791.12778221)
150730,ROBBERY,BROOKLYN,40.674872,-73.898588,POINT (4527906.039121581 -12474714.61128782)
150828,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
150939,ROBBERY,BROOKLYN,40.650466,-73.869986,POINT (4525189.175629281 -12463244.10784333)
151357,ROBBERY,BROOKLYN,40.637685,-74.010864,POINT (4523766.401217451 -12519934.22201313)
151373,ROBBERY,BROOKLYN,40.598791,-74.006094,POINT (4519436.740942538 -12518006.80487667)
151471,ROBBERY,BROOKLYN,40.600882,-73.991285,POINT (4519669.509997787 -12512026.48713399)
151563,ROBBERY,BROOKLYN,40.592384,-73.978048,POINT (4518723.516965026 -12506685.54828066)
151624,ROBBERY,BROOKLYN,40.707562,-73.966721,POINT (4531545.073275614 -12502118.67747858)
151654,ROBBERY,BROOKLYN,40.67065802,-73.95797447,POINT (4527436.941013767 -12498594.36129847)
151683,ROBBERY,BROOKLYN,40.674518,-73.958388,POINT (4527866.63202184 -12498760.94642928)
151685,ROBBERY,BROOKLYN,40.645963,-73.959696,POINT (4524687.903962239 -12499287.88458695)
151755,ROBBERY,BROOKLYN,40.667997,-73.949283,POINT (4527140.717622377 -12495094.08388276)
151852,ROBBERY,BROOKLYN,40.67081,-73.935107,POINT (4527453.859349979 -12489389.00379962)
151859,ROBBERY,BROOKLYN,40.674447,-73.936171,POINT (4527858.728337994 -12489817.03658301)
151889,ROBBERY,BROOKLYN,40.650921,-73.930294,POINT (4525239.825997591 -12487453.14387744)
151928,ROBBERY,BROOKLYN,40.699531,-73.929778,POINT (4530651.066445053 -12487245.63453754)
151970,ROBBERY,BROOKLYN,40.69578342,-73.91707126,POINT (4530233.887747745 -12482137.66631197)
151978,ROBBERY,BROOKLYN,40.650343,-73.917229,POINT (4525175.483331912 -12482201.05194956)
152001,ROBBERY,BROOKLYN,40.694517,-73.918891,POINT (4530092.910518215 -12482868.94045362)
152700,ROBBERY,BROOKLYN,40.63902183,-74.02246402,POINT (4523915.216452328 -12524623.78780986)
152738,ROBBERY,BROOKLYN,40.64908,-74.013128,POINT (4525034.88681504 -12520849.23401074)
152805,ROBBERY,BROOKLYN,40.640975,-73.996683,POINT (4524132.642342161 -12514205.73698003)
152879,ROBBERY,BROOKLYN,40.693664,-73.988913,POINT (4529997.954992568 -12511069.10309619)
152911,ROBBERY,BROOKLYN,40.668277,-73.98705,POINT (4527171.8870798 -12510317.25791884)
153011,ROBBERY,BROOKLYN,40.638158,-73.968473,POINT (4523819.055336596 -12502824.85128674)
153062,ROBBERY,BROOKLYN,40.62523,-73.960929,POINT (4522379.916959622 -12499784.6467127)
153104,ROBBERY,BROOKLYN,40.60069698,-73.96036282,POINT (4519648.913665601 -12499556.53440678)
153247,ROBBERY,BROOKLYN,40.676032,-73.941572,POINT (4528035.169730901 -12491990.21149645)
153250,RAPE,BROOKLYN,40.6890014,-73.94502653,POINT (4529478.916734796 -12493380.56765039)
153386,ROBBERY,BROOKLYN,40.633489,-73.928433,POINT (4523299.304634082 -12486704.77343582)
153468,ROBBERY,BROOKLYN,40.70635,-73.9225,POINT (4531410.154052772 -12484319.47852297)
153513,ROBBERY,BROOKLYN,40.66241251,-73.90985704,POINT (4526519.055039237 -12479239.37842926)
153523,RAPE,BROOKLYN,40.67113,-73.91350206,POINT (4527489.481587032 -12480703.59441871)
153676,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.637942,-73.896429,POINT (4523795.010326586 -12473848.07727996)
154496,ROBBERY,BROOKLYN,40.68922758,-73.98469669,POINT (4529504.094977223 -12509367.66159502)
154704,ROBBERY,BROOKLYN,40.680554,-73.952265,POINT (4528538.556468269 -12496294.80357894)
154763,RAPE,BROOKLYN,40.6890014,-73.94502653,POINT (4529478.916734796 -12493380.56765039)
154925,ROBBERY,BROOKLYN,40.696862,-73.93501,POINT (4530353.954724126 -12489349.98338683)
155169,ROBBERY,BROOKLYN,40.66848,-73.901225,POINT (4527194.484936431 -12475773.1483493)
155246,ROBBERY,BROOKLYN,40.647608,-73.892353,POINT (4524871.024524593 -12472212.44640801)
155248,ROBBERY,BROOKLYN,40.643298,-73.888137,POINT (4524391.237519274 -12470521.05974207)
156233,ROBBERY,BROOKLYN,40.674759,-73.950042,POINT (4527893.460019122 -12495399.67905205)
156277,ROBBERY,BROOKLYN,40.697394,-73.951286,POINT (4530413.176693227 -12495900.57956518)
156433,ROBBERY,BROOKLYN,40.65164642,-73.93232351,POINT (4525320.579382602 -12488269.37403081)
156460,ROBBERY,BROOKLYN,40.662511,-73.927011,POINT (4526530.018895885 -12486132.99646354)
156475,ROBBERY,BROOKLYN,40.675562,-73.925779,POINT (4527982.849570228 -12485637.65707733)
156612,ROBBERY,BROOKLYN,40.683743,-73.913437,POINT (4528893.554324408 -12480677.45678111)
156750,ROBBERY,BROOKLYN,40.648308,-73.897461,POINT (4524948.948168148 -12474262.26562183)
157358,ROBBERY,BROOKLYN,40.629523,-74.032997,POINT (4522857.811533597 -12528884.85236304)
157411,ROBBERY,BROOKLYN,40.580142,-73.998801,POINT (4517360.743758734 -12515060.99943719)
157633,ROBBERY,BROOKLYN,40.579889,-73.973243,POINT (4517332.579927564 -12504747.86292618)
157795,ROBBERY,BROOKLYN,40.59639,-73.953031,POINT (4519169.462845143 -12496603.27301859)
157921,ROBBERY,BROOKLYN,40.687392,-73.940368,POINT (4529299.759146313 -12491505.70205754)
158027,ROBBERY,BROOKLYN,40.69498,-73.929873,POINT (4530144.451442452 -12487283.83828924)
158322,ROBBERY,BROOKLYN,40.676871,-73.899564,POINT (4528128.566783677 -12475106.37476535)
158452,ROBBERY,BROOKLYN,40.661335,-73.8863,POINT (4526399.107174712 -12469784.22170976)
159035,RAPE,BROOKLYN,40.65815775,-74.00044115,POINT (4526045.41732259 -12515723.37864013)
159272,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.695007,-73.978093,POINT (4530147.457068703 -12506703.69785234)
159293,ROBBERY,BROOKLYN,40.580912,-73.971484,POINT (4517446.459766645 -12504038.66232855)
159348,ROBBERY,BROOKLYN,40.70842603,-73.95790377,POINT (4531641.256655243 -12498565.88115033)
159507,ROBBERY,BROOKLYN,40.651301,-73.939538,POINT (4525282.127404092 -12491171.71697534)
159676,RAPE,BROOKLYN,40.6894643,-73.92402909,POINT (4529530.446527083 -12484934.14971451)
159796,ROBBERY,BROOKLYN,40.668341,-73.906514,POINT (4527179.01152721 -12477896.75263805)
159958,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
160472,ROBBERY,BROOKLYN,40.621545,-74.024679,POINT (4521969.704636049 -12525519.61970856)
160539,ROBBERY,BROOKLYN,40.613995,-74.00162,POINT (4521129.242480559 -12516199.50138353)
160932,ROBBERY,BROOKLYN,40.70298636,-73.9458539,POINT (4531035.71536076 -12493713.60523675)
160981,ROBBERY,BROOKLYN,40.59168532,-73.94020119,POINT (4518645.740263199 -12491438.57775442)
160985,ROBBERY,BROOKLYN,40.673267,-73.939029,POINT (4527727.371338857 -12490966.90793088)
161227,ROBBERY,BROOKLYN,40.642372,-73.908352,POINT (4524288.155670799 -12478634.89332789)
161321,ROBBERY,BROOKLYN,40.64119,-73.89792,POINT (4524156.576032682 -12474446.49141414)
161418,RAPE,BROOKLYN,40.67135982,-73.88181102,POINT (4527515.065032407 -12467983.99349041)
161448,ROBBERY,BROOKLYN,40.66904508,-73.87577208,POINT (4527257.389354288 -12465562.95027055)
161475,ROBBERY,BROOKLYN,40.68137,-73.868661,POINT (4528629.393172756 -12462713.21180815)
161827,ROBBERY,BROOKLYN,40.629688,-74.013803,POINT (4522876.179249578 -12521122.0645716)
162135,ROBBERY,BROOKLYN,40.657958,-73.963183,POINT (4526023.181254303 -12500692.85462853)
162220,RAPE,BROOKLYN,40.72700069,-73.95298311,POINT (4533708.978348101 -12496583.98721793)
162293,ROBBERY,BROOKLYN,40.682467,-73.940841,POINT (4528751.510654156 -12491696.0408333)
162329,ROBBERY,BROOKLYN,40.713006,-73.941213,POINT (4532151.096583492 -12491845.74028023)
162340,ROBBERY,BROOKLYN,40.711881,-73.941458,POINT (4532025.862156349 -12491944.33450208)
162395,RAPE,BROOKLYN,40.67449569,-73.93057133,POINT (4527864.148484 -12487564.67478506)
162431,ROBBERY,BROOKLYN,40.694057,-73.931274,POINT (4530041.70355245 -12487847.26862496)
162481,ROBBERY,BROOKLYN,40.68183442,-73.91697683,POINT (4528681.09217067 -12482099.72121198)
162499,ROBBERY,BROOKLYN,40.69937,-73.912947,POINT (4530633.144007035 -12480480.6042249)
162576,ROBBERY,BROOKLYN,40.666387,-73.90458,POINT (4526961.4932422 -12477120.14696327)
162605,ROBBERY,BROOKLYN,40.644716,-73.901847,POINT (4524549.088557219 -12476022.85442908)
162635,ROBBERY,BROOKLYN,40.683539,-73.894246,POINT (4528870.845148287 -12472972.02564272)
162754,ROBBERY,BROOKLYN,40.656953,-73.876507,POINT (4525911.305166056 -12465857.53643589)
163308,RAPE,BROOKLYN,40.62583755,-73.99094489,POINT (4522447.549116253 -12511889.20382541)
163384,ROBBERY,BROOKLYN,40.574744,-73.987121,POINT (4516759.841147432 -12510345.90960901)
163473,ROBBERY,BROOKLYN,40.677194,-73.97835,POINT (4528164.522979203 -12506807.35302418)
163593,ROBBERY,BROOKLYN,40.653877,-73.954496,POINT (4525568.886412377 -12497193.27082435)
163652,ROBBERY,BROOKLYN,40.651253,-73.94962,POINT (4525276.784068534 -12495229.7680116)
163674,RAPE,BROOKLYN,40.6890014,-73.94502653,POINT (4529478.916734796 -12493380.56765039)
163700,ROBBERY,BROOKLYN,40.58730693,-73.93938423,POINT (4518158.340117903 -12491109.84305416)
163765,ROBBERY,BROOKLYN,40.695387,-73.936022,POINT (4530189.758475205 -12489757.09423975)
163791,ROBBERY,BROOKLYN,40.651202,-73.92837,POINT (4525271.106774504 -12486679.44050188)
163845,ROBBERY,BROOKLYN,40.66283309,-73.92613775,POINT (4526565.873790675 -12485781.89271451)
163875,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.658999,-73.925554,POINT (4526139.064844219 -12485547.19730135)
163934,ROBBERY,BROOKLYN,40.664582,-73.916744,POINT (4526760.561561318 -12482006.16333715)
163971,ROBBERY,BROOKLYN,40.699097,-73.915568,POINT (4530602.753786049 -12481533.63243734)
164046,ROBBERY,BROOKLYN,40.640484,-73.905586,POINT (4524077.984472182 -12477524.09907321)
164052,ROBBERY,BROOKLYN,40.663314,-73.903748,POINT (4526619.408446993 -12476786.08188003)
164190,ROBBERY,BROOKLYN,40.67540325,-73.87191358,POINT (4527965.177601065 -12464016.51918169)
164205,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.68148636,-73.87504224,POINT (4528642.346308704 -12465270.41331314)
164918,ROBBERY,BROOKLYN,40.68057934,-73.97431601,POINT (4528541.377304166 -12505180.52057631)
165000,ROBBERY,BROOKLYN,40.672682,-73.960869,POINT (4527662.249436744 -12499760.47251253)
165040,ROBBERY,BROOKLYN,40.716758,-73.956735,POINT (4532568.767312948 -12498095.08213102)
165046,ROBBERY,BROOKLYN,40.692428,-73.951976,POINT (4529860.364101948 -12496178.42653619)
165068,ROBBERY,BROOKLYN,40.717433,-73.957082,POINT (4532643.907969234 -12498234.85572677)
165194,ROBBERY,BROOKLYN,40.701728,-73.937673,POINT (4530895.635366325 -12490421.31782246)
165233,ROBBERY,BROOKLYN,40.62621038,-73.92765889,POINT (4522489.052362005 -12486393.50271996)
165421,ROBBERY,BROOKLYN,40.69937,-73.912947,POINT (4530633.144007035 -12480480.6042249)
165717,ROBBERY,BROOKLYN,40.67016,-73.862998,POINT (4527381.501680964 -12460444.66049165)
166202,ROBBERY,BROOKLYN,40.60781831,-74.00194839,POINT (4520441.65649497 -12516332.14007419)
166337,ROBBERY,BROOKLYN,40.690859,-73.985848,POINT (4529685.703820894 -12509832.21568588)
166559,ROBBERY,BROOKLYN,40.671096,-73.957815,POINT (4527485.696724345 -12498530.12201998)
166594,RAPE,BROOKLYN,40.64885075,-73.95101651,POINT (4525009.366821776 -12495792.06536117)
166698,ROBBERY,BROOKLYN,40.705692,-73.941221,POINT (4531336.90582783 -12491848.95966025)
166769,ROBBERY,BROOKLYN,40.672376,-73.939126,POINT (4527628.185672561 -12491005.93785074)
